latent_idx,left_mean_activation,right_mean_activation,right_selectivity,left_active_windows,right_active_windows,matched_position_bins,matched_windows_per_direction,global_place_energy_enrichment,global_decoder_center_displacement,decoder_center_displacement,place_energy_enrichment,pair_min_unit_energy_fraction,pair_known_place_energy_fraction,place_energy_fraction,global_left_mean_activation,global_right_mean_activation,global_right_selectivity,global_left_active_windows,global_right_active_windows,global_matched_position_bins,global_matched_windows_per_direction,right_selection_score,right_passes,left_selection_score,left_passes,is_directional_hit
0,0.0,0.0,0.0,0,0,8,209,2.1242185,0.03664602488982588,0.051855096745483775,3.101587,0.38590628,0.73005366,0.081312224,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
1,0.0,0.0,0.0,0,0,8,209,1.5035017,0.2659664908977663,-0.1679625760670348,1.1648686,0.07492132,0.3873852,0.05895276,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
2,0.0,0.0,0.0,0,0,8,209,1.364484,-0.00021305709706009868,0.002117088212874818,1.5125803,0.46087563,0.55426836,0.053795077,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
3,0.0,0.0,0.0,0,0,8,209,0.73595715,-0.1395804719050956,-0.06491200921311097,0.8004505,0.41757944,0.54381603,0.029752523,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
4,0.0,0.0,0.0,0,0,8,209,1.1056956,0.09830207865407797,-0.02227305600835433,0.53945297,0.23328446,0.2439428,0.04404162,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
5,0.0,0.0,0.0,0,0,8,209,1.1664628,-0.0926280410763839,0.20000000000000004,0.37390563,0.3677409,0.16027327,0.0463499,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
6,0.0,0.0,0.0,0,0,8,209,1.0423077,-0.04678798534858997,0.07201872292888709,0.41910052,0.45442057,0.20104451,0.04162189,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
7,3.2829178357808786,1.1736135112041493,-0.4733062914509199,204,169,8,209,2670.339,0.27662158287829675,0.0,4880.9985,0.0,0.9139285,0.99109256,2.428979555194497,3.251465117556853,0.14479246075709712,793,802,8,939,-1.0,False,-1.0,False,False
8,0.0,0.0,0.0,0,0,8,209,1.4379549,0.0521797957480149,-0.015380621666635591,0.64566016,0.20990044,0.2245064,0.056527916,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
9,0.0,0.0,0.0,0,0,8,209,1.8654402,0.09785712462197732,0.1133916420979868,2.5780616,0.4893168,0.6910062,0.072120965,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
10,0.0,0.0,0.0,0,0,8,209,1.5662669,-0.03975318327652144,-0.005799880425566395,0.4401475,0.30000207,0.14050846,0.06126303,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
