seed,latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
5,0,0.6375,0.29172235451509865,0.43749999999999994,0.821708228434885,False,0.29321406339729283,0.23749999999999993,0.8301676957913229,False,0.4357435054570663,0.0625,0.7743192695714839,False,0.2914339488342086,0.0625,0.7856857871594948,False,3157,99,99,False,True,False,False,True,False,False,True,False,False,True,False
5,1,0.6875,0.4140165256057041,0.4875,0.6697134666413379,False,0.4121529494735823,0.2875,0.6645153557414493,False,0.540587671755449,0.012499999999999956,0.6403108529171027,False,0.4371303586049132,0.012499999999999956,0.6250570561392107,False,1166,23,23,False,True,False,False,True,False,False,True,False,False,True,False
5,2,0.6875,0.3610975171759203,0.4875,0.7479702137090973,False,0.37377814396289966,0.2875,0.7112409354561197,False,0.47937560315062877,0.012499999999999956,0.6716288346756548,False,0.35982295852744994,0.012499999999999956,0.7065931876142144,False,931,25,25,False,True,False,False,True,False,False,True,False,False,True,False
5,3,0.6125,0.3520808642163946,0.41250000000000003,0.7509729681165778,False,0.34168594126054075,0.21250000000000002,0.7524855820586777,False,0.47112538486468947,0.08749999999999991,0.7100590455326324,False,0.3463770718509943,0.08749999999999991,0.731359092580688,False,1304,62,62,False,True,False,False,True,False,False,True,False,False,True,False
5,4,0.7625,0.4118734054501537,0.5625,0.6795282838381873,False,0.40214716451281474,0.36249999999999993,0.682181894476886,False,0.5006287289376826,0.0625,0.6748689108696865,False,0.3964420840587469,0.0625,0.6695340840755473,False,1201,96,64,False,True,False,False,True,False,False,True,False,False,True,False
5,5,0.6125,0.37123776949551157,0.41250000000000003,0.7305296148092993,False,0.3597468473396973,0.21250000000000002,0.7343519464286874,False,0.4532908893630694,0.08749999999999991,0.7570841578665632,False,0.33648363692079164,0.08749999999999991,0.7373251487281712,False,1571,58,58,False,True,False,False,True,False,False,True,False,False,True,False
5,6,0.5125,0.4172992036720322,0.31249999999999994,0.6592666686337846,False,0.4083364248208069,0.11249999999999993,0.6765956992017231,False,0.494523397313272,0.1875,0.626913584582943,False,0.39089880077208405,0.1875,0.6734658254196225,False,782,57,57,False,True,False,False,True,False,False,True,False,False,True,False
5,7,0.9875,0.3692783550033437,0.7875000000000001,0.7329326215497521,False,0.3716809159541734,0.5875,0.7299629083264394,False,0.48798211687062876,0.2875000000000001,0.7026718018180029,False,0.3695206810207088,0.2875000000000001,0.7057973482816116,False,1356,70,70,False,True,False,False,True,False,False,True,False,False,True,False
5,8,0.6875,0.49293636136571517,0.4875,0.5709534213183188,False,0.48137075171694654,0.2875,0.5841699145829754,False,0.5367464318977955,0.012499999999999956,0.6249363422594726,False,0.474314557710828,0.012499999999999956,0.5926336299118949,False,854,63,63,False,True,False,False,True,False,False,True,False,False,True,False
5,9,0.8875,0.41510989452052593,0.6875,0.6614632251552549,False,0.3963997210838047,0.48749999999999993,0.677925211166419,False,0.49966901211039727,0.1875,0.6559594211006713,False,0.3971204201164549,0.1875,0.6683062967178627,False,1059,59,59,False,True,False,False,True,False,False,True,False,False,True,False
5,10,0.08750000000000001,0.304228181539554,0.1125,0.8090396185812198,False,0.29615015810507095,0.3125,0.8170633254091915,False,0.41257836890092525,0.6124999999999999,0.8328108349613479,False,0.28711203706688293,0.6124999999999999,0.8008943536444252,False,2841,91,91,False,True,False,False,True,False,False,True,False,False,True,False
5,11,0.1125,0.40037539782916953,0.08750000000000001,0.6847378886539107,False,0.39073636564094605,0.28750000000000003,0.7045546391935884,False,0.4558641929792705,0.5874999999999999,0.7481406539731164,False,0.3569434106204098,0.5874999999999999,0.7296042048531715,False,1076,19,19,False,True,False,False,True,False,False,True,False,False,True,False
5,12,0.6625000000000001,0.4548641898319269,0.4625000000000001,0.6267531665714688,False,0.44207496175746186,0.26250000000000007,0.6209187781852725,False,0.557660660053881,0.03749999999999987,0.5970836604967885,False,0.4617960176560715,0.03749999999999987,0.5927409667798639,False,1128,95,95,False,True,False,False,True,False,False,True,False,False,True,False
5,13,0.1875,0.3913230671632085,0.012500000000000011,0.7112597324963332,False,0.3581836478731599,0.21250000000000002,0.7350878952366543,False,0.43803727738426346,0.5125,0.784549398173537,False,0.325572137946897,0.5125,0.7566327108674079,False,2820,16,16,False,True,False,False,True,False,False,True,False,False,True,False
5,14,0.9375,0.3299973701910748,0.7375,0.7765190667544867,False,0.3222244677853692,0.5375,0.7823066058235305,False,0.43438020999380766,0.23750000000000004,0.7733740414871103,False,0.30940796792564973,0.23750000000000004,0.776552554833872,False,3050,31,31,False,True,False,False,True,False,False,True,False,False,True,False
5,15,0.48750000000000004,0.31896920690780795,0.28750000000000003,0.799498196603593,False,0.3102883063150098,0.08750000000000002,0.7944337775861586,False,0.4259919728993098,0.2124999999999999,0.7804731486562745,False,0.2977974040637369,0.2124999999999999,0.7944298298774252,False,3002,81,81,False,True,False,False,True,False,False,True,False,False,True,False
5,16,0.0625,0.327864377863856,0.1375,0.7835229900822025,False,0.32780706992633446,0.3375,0.7885504617546992,False,0.4281314495158465,0.6375,0.8086788070116977,False,0.30890098358085105,0.6375,0.7767419303759059,False,3275,20,20,False,True,False,False,True,False,False,True,False,False,True,False
5,17,0.037500000000000006,0.37639866785178666,0.1625,0.7402345167598959,False,0.35168247275050757,0.36250000000000004,0.7486147312851,False,0.4726526516995847,0.6625,0.7311002921835873,False,0.35407309859654845,0.6625,0.7258303047598094,False,2082,44,44,False,True,False,False,True,False,False,True,False,False,True,False
