unit,mean_zscore,sem_zscore
0,0.0708823436769701,0.0027512553085299
1,0.0985405200955059,0.0024727618784497
2,0.4517128707041094,0.0030485154121844
3,0.2824147239759836,0.0028785896268928
4,0.3902817172333077,0.0029626914857692
5,0.3339666671208245,0.0028540533900871
6,0.255176530610395,0.0028329922245723
7,0.4694582828924468,0.0030706820757607
8,0.1367417465359253,0.0026881506443781
9,0.323591961568503,0.0028827921458711
10,0.3803668843189228,0.00293911142527
11,0.2675509938446027,0.0027841458523233
12,0.2586756322805033,0.0027080214020379
13,0.3826237711446149,0.0030875679900639
14,0.3520353635370835,0.0028258952666094
15,0.5785650596129306,0.0030675837613148
16,0.0778361677229946,0.0024494414816372
17,0.3510855680101475,0.0028935205949486
18,0.2026363882911125,0.0026310016692013
19,0.1435807594587276,0.0026449493228613
20,0.1085044997720584,0.0024761601146846
21,0.3752046096502295,0.0027882606838672
22,0.4567708469804446,0.0029843564603952
23,0.1706934675228022,0.0026823706667466
24,0.4431174185638457,0.0028775730856686
25,0.2132949885932392,0.0027397147567071
26,0.0451256599426031,0.0025114140754863
27,0.3396016894638288,0.0029184310926623
28,-0.0470257616826735,0.0025056341775786
29,0.1404060218047321,0.0025259262165358
30,0.0110383552782869,0.0024893890448423
31,0.1203184876894449,0.0026277964697879
32,0.2182870107418181,0.0028072812331853
33,0.2261798752135005,0.002714619276959
34,0.2760177443180444,0.002655317696242
35,0.3387883745057581,0.0029097815309149
36,0.2347765525326453,0.002683115548359
37,0.2749368035296691,0.0029596216385437
38,0.455301269129621,0.0028857974740896
39,0.1656387805760377,0.0028940877313067
40,0.428534349115063,0.0027846835906722
41,0.257069172541124,0.00270960465927
42,0.3542526067383079,0.0028242024621745
43,0.3566878315320966,0.0028479420561145
44,0.2554581309856804,0.0027216289399544
45,0.4776369974652296,0.0028289141861462
46,0.3902074579041469,0.0028686035494872
47,0.2045229339520202,0.0026546494129102
48,0.2533477220979926,0.0028171251446556
49,0.2042905590269247,0.0027391985028366
50,0.220166916268894,0.0027498430094547
51,0.0789579397047485,0.002564800131386
52,0.490960676814575,0.0030150457563642
53,0.1408916912789232,0.0026352926787581
54,0.4209435589130522,0.0028178055072125
55,-0.0929326395329707,0.0024460845396401
56,0.4085401756676688,0.00293246059504
57,0.0989719379667657,0.0025844783419328
58,0.0938119819918004,0.0025490051711771
59,0.0773580617182992,0.0025755497221498
60,0.0863999763034675,0.0025619833396218
61,0.1005895182235287,0.0025700349459711
62,0.2289463388947304,0.0026055000637236
63,0.0347864283873304,0.0024421372564912
64,0.0832991074722007,0.0025339201395
65,0.2483034779291911,0.0026895527705594
66,0.16025013406508,0.0025780369324099
67,0.1144586995204761,0.002507615790863
68,0.2561000312138845,0.0028929590399462
69,0.2990539952870577,0.0028094129774438
70,0.0820856550730505,0.002482589455427
71,0.1238075999867564,0.0024750320525813
72,0.0407028226386683,0.0023276588002583
73,0.1652910279383664,0.0026775316515902
74,0.0671686914080157,0.0024524900211028
75,0.1217141206449388,0.0025874473564176
76,0.1427267593789109,0.002641944487412
77,0.1097198223785047,0.002570625034552
78,0.1460043859316149,0.0026216971189107
79,0.1038288703547656,0.0025477402435419
80,0.2564091307614861,0.0027495826558769
81,-0.0347931455608871,0.0025920480030298
82,0.1750240747400935,0.0026067015069769
83,0.0287374927089961,0.0025425784264719
84,0.1032418490065883,0.0026844896425317
85,0.0490290138156008,0.0025653186511086
86,0.0232171318794096,0.0024826219172197
87,0.1562964432035269,0.0025902287643276
88,0.1416681473949587,0.0025733760319311
89,0.1074750598510331,0.0026049889231736
90,0.1253310085279607,0.0025844851544056
91,0.098573318388483,0.0025909261844954
92,0.026845754061873,0.0025068314889702
93,0.0417987070407892,0.0025155629862887
94,0.0973016404462191,0.0025768182540152
95,0.3541817378714002,0.0027225277261483
96,0.2571674911134792,0.0027379594272486
97,0.2206141905817582,0.0027553249828656
98,0.2499847486944861,0.0028050641970199
99,0.3706113405378897,0.0028910535989416
100,0.1770430870558114,0.0027470915664282
101,0.3180603130940811,0.002776480704713
102,0.2604624338775076,0.002758421900145
103,0.0950101556952007,0.00265576354853
104,0.311638825102684,0.0027890510670396
105,0.1695563025044635,0.0027550742345867
106,0.1654898022244384,0.0027516609481496
107,0.2425102631368953,0.0027381437683258
108,0.1379125881625882,0.0026886298404037
109,0.1993901794443571,0.0027622947184608
110,0.1579149846733687,0.0026680125495089
111,0.1682437923822461,0.0026935053740597
112,0.1843590529815954,0.0026810097395704
113,0.1881158445574346,0.0026397184448242
114,0.1914406775076048,0.0026762419622344
115,0.3357203354138078,0.0028603720689978
116,0.1326130550180925,0.0026420548206213
117,0.1976257080799469,0.0027035980502205
118,0.2101514315926787,0.0027800562293314
119,0.2450452568358808,0.0027409439766261
120,0.2064545027054286,0.0027197410625857
121,0.1649365553573629,0.0026590423450248
122,0.0285071810654087,0.0026001775343844
123,0.1390517710006292,0.0026791063900434
124,0.1355311305413118,0.0026282581281932
125,0.3587734394541729,0.0028045153340017
126,0.0244381526233352,0.0024687760611328
127,0.2155377926990359,0.0026863507857531
128,0.2105009475998856,0.0027844512410226
129,0.3803218594455543,0.0027889411432932
130,0.116872121524872,0.0026231083371107
131,0.1180806382156526,0.0026312860640715
132,0.337972146309285,0.0029191582643051
133,0.3483105745910982,0.0027411635494806
134,0.0702572539743622,0.00259724980042
135,0.414584600979881,0.0028612572522121
136,0.1707968853190686,0.0026477921908401
137,0.0685143443547746,0.0025600530232181
138,0.1758281694447569,0.0025672903023825
139,0.0969975203039561,0.0026265797884648
140,0.0838643624499531,0.0026113274191369
141,0.0848509611846418,0.0025942126059964
142,0.2153231546439687,0.0026923529961896
143,0.086749937363238,0.0026336248251254
144,0.1591682611960559,0.0026593221641606
145,0.2923164763745351,0.0028005709954868
146,0.2432330599319879,0.0027375165197884
147,0.2998737201030533,0.0027120128108808
148,0.1522610071038126,0.0026139539242311
149,0.1264667350514311,0.0026663579306516
150,0.2319976737673171,0.0028143466611274
151,0.2889911238919678,0.0027091377202203
152,0.1257729216089033,0.002689993912575
153,0.2540953407343383,0.0028661987263932
154,0.2205933374802093,0.0028271055120401
155,0.2094582502281388,0.0026741047039486
156,0.1817987945252784,0.0025611936485155
157,0.2298578678812662,0.0026567792753566
158,0.3250316828711497,0.0027291488251105
159,0.0932267314216628,0.002587814892728
160,0.2584800163392257,0.0029052066087837
161,0.2012366642126168,0.0026441057796084
162,0.3151890918009267,0.0028197895347387
163,0.2582929969320295,0.0026650645349362
164,0.3050730194131003,0.0027787938072767
165,0.2065841087470704,0.0029049816463718
166,0.4085341243213938,0.0028525961677482
167,0.2767120983125057,0.0027046903949841
168,0.3790536044474956,0.0027306702671221
169,0.1976187391207861,0.0026483637395351
170,0.1545589244017713,0.0025880415886269
171,0.0948834936891935,0.0026124051925633
172,0.1563221356895285,0.0026451730618118
173,0.1642207461075243,0.0026505785234809
174,0.0935133063635916,0.0025624858930262
175,0.1700445191603994,0.0026483415815387
176,0.2244096705814093,0.0027750804388754
177,0.1554933687383708,0.0026631077323203
178,0.005384574281502,0.0025390428488633
179,0.2132608043802074,0.0027413737775804
180,0.04879407161377,0.0026297743570953
181,0.103094713981489,0.0026550753765021
182,0.229280984283121,0.0027176161525648
183,0.1561083599713036,0.0026712021860805
184,0.2801575035466113,0.0027819920920828
185,0.1017842343891651,0.0026304172309924
186,0.3886397217170997,0.0027836397506668
187,0.4098482202296044,0.0028165468728693
188,0.2207758082008797,0.0027233879842766
189,0.1190236225448804,0.0026518198415118
190,0.2880606989167439,0.0027462398155875
