unit,mean_zscore,sem_zscore
0,0.0197148055480643,0.0025481118006357
1,-0.1043475469037578,0.0022675594854562
2,0.0018110345115708,0.0023814485410496
3,0.2807632395674665,0.0024975200138806
4,0.1244645613559521,0.0024197222323167
5,0.1516129228584629,0.0025700060330674
6,-0.03174151980113,0.0023648199391761
7,0.0300720116663969,0.0023931626787225
8,0.0284626232705122,0.0023987721003599
9,0.0310968417427609,0.0024929550031559
10,-0.0293515583138692,0.0023641994423037
11,-0.1076785095845304,0.0022852688762472
12,-0.0419450774095769,0.0022939017621864
13,0.1042272663672982,0.0024302664378164
14,-0.0268409201590316,0.002371210510357
15,-0.0259912972708421,0.0023616214284325
16,0.0264161355613988,0.0023448397923103
17,0.0311031209232483,0.0024301949220526
18,0.0546249559861301,0.0024336801511616
19,-0.0841724593703781,0.0022730777133753
20,0.052307557536862,0.0023959074508522
21,-0.0641755887547015,0.0022798056490289
22,0.0345504882784033,0.0024348418120011
23,-0.012559382146306,0.0023963900559738
24,0.153115604239482,0.0024267067028798
25,0.1168552775747263,0.0026011056977823
26,-0.132148320681168,0.0021800105750442
27,-0.0315921899932098,0.0022348585509201
28,0.0093075541683664,0.0024318158446421
29,-0.0157044707125089,0.0023821274779982
30,0.3034354550162126,0.0027197164339491
31,-0.0511949806397085,0.0023798622086208
32,0.0537900214242725,0.0024327054782479
33,0.1486995796703741,0.0025456078370795
34,0.1229895615309989,0.0025409273898549
35,0.0780477308546055,0.0024691113918369
36,0.1167476726326174,0.0024938314976779
37,0.1739478229640269,0.0025191130197707
38,0.2136567383158468,0.0025566601109172
39,0.0695745412006559,0.0024812637055965
40,0.0826975633321963,0.0024668538027025
41,-0.0486069931369302,0.002330418890357
42,-0.0962657559072982,0.0022437193549993
43,0.0697611829757177,0.0024513909647914
44,-0.1670319844555539,0.0021473815924325
45,0.0439196910512477,0.0023150800914654
46,0.0191951003453409,0.002401478659648
47,0.0414916163062587,0.0023912980454201
48,0.0224253446564065,0.0023950684296946
49,-0.0833026392503894,0.0022593010544071
50,-0.1571429496516387,0.0020261400402567
51,0.2093068186106787,0.0025636455274177
52,-0.08513102077036,0.0022411398659507
53,0.2428548500726181,0.0025736952157868
54,-0.0564684956972691,0.002309992751497
55,-0.0424297411437993,0.0023608475761249
56,-0.0743383973242125,0.0023119429533344
57,-0.0928108664773273,0.0022653733382332
58,-0.1694821564985573,0.0021298617836761
59,-0.0966092373364234,0.0022500809686542
60,-0.0403012140250436,0.0023760683240745
61,0.0926789223803006,0.0026036269917093
62,-0.0150734761169187,0.0025003881458994
63,0.1400915536397595,0.0025130837235321
64,0.3760402448965838,0.0026700514410309
65,0.0361757992519584,0.0023850052346562
66,0.371919845711279,0.0025357728405596
67,0.2916093894034705,0.0026443211400461
68,0.119811042176513,0.0025287499963445
69,0.1460714773721523,0.0025222604534754
70,0.1295320759368904,0.0025072156494475
71,0.1896616920558623,0.0026023528767318
72,0.1170345705136233,0.0025554905562889
73,0.0883779351854861,0.0025470249322617
74,0.0815661318700756,0.0024956105437822
75,-0.0521995123608007,0.0023498431091275
76,0.0120531503656299,0.0024121377904185
77,0.0082477463661302,0.002410324161646
78,-0.097265991173419,0.002293766474999
79,0.0019581489272254,0.0024164066829379
80,-0.0321956108174724,0.0023043626968177
81,-0.0367923960703549,0.0023431309723965
82,0.0508216984687059,0.0024672086545322
83,-0.0252677630907744,0.0023652012395719
84,-0.069458674905151,0.0023181954904993
85,0.0100631354482502,0.0024227753016421
86,-0.2206334942491099,0.0017791360813637
87,0.0559975076331843,0.0024326714132113
88,0.0282013692770602,0.0024301225689943
89,0.0597421351367188,0.0024549041208997
90,-0.1379806113098933,0.0022531213929699
91,-0.2771713130827555,0.0017654999188353
92,0.0410003343610277,0.0024815263558835
93,-0.0280750827883175,0.0023623692838672
94,0.0720459008374995,0.0025010994265813
95,-0.089046582570257,0.0022364377896423
96,0.0469447818742694,0.0024399573500307
97,0.2017944491167451,0.0025587006296477
98,0.3657285124993276,0.002634081343617
99,0.0543452508294262,0.0024436148252791
100,-0.0954471802808349,0.002284809579815
101,0.362978953900431,0.0025477627589327
102,0.1368028762794158,0.0024903493895235
103,0.2843566042795977,0.0025185726666073
104,0.0083291592940183,0.0024573527844406
105,0.2369136461451091,0.0025684102539764
106,0.1435373234696459,0.0025170529153934
107,0.3568488755697178,0.0025680560862592
108,0.0042983810182373,0.0024087199162985
109,0.034129052815673,0.0024916494337627
110,-0.0487910557916148,0.0023815404319686
111,0.1448989215288789,0.0026463774199777
112,-0.1196719396329039,0.0023054620235146
113,-0.0285462357054062,0.0024185658672067
114,0.0825280881277821,0.0025174120655412
115,-0.1613697115954241,0.0021096573478084
116,0.1046774794446182,0.0025141006593768
117,0.2799706488532717,0.0024848023833067
118,0.0806606861072827,0.0024620422454024
119,0.2427180203706635,0.002567593094408
120,-0.0725326856874369,0.0023024974981774
121,0.2356737602151654,0.0025740070872556
122,0.0543507576887155,0.0025638977469336
123,-0.0933693404057758,0.0023992743220021
124,0.1041030544209338,0.0025960561745611
125,-0.1879696725207522,0.0022384256790488
126,-0.1190755273031248,0.0023687398170425
127,0.035726068531359,0.0023533661046116
128,0.2491632316009745,0.0025429102263653
129,-0.118911936431267,0.0021935884868321
130,-0.0037170750099888,0.0024157194226473
131,-0.1010346254317488,0.0022832306542477
132,-0.2033023052723856,0.0020334471675564
133,-0.2977399165496363,0.0021048466972608
134,-0.1255281461269349,0.0022530468095763
135,0.1204776013884542,0.002357490816723
136,0.1942866405632007,0.0024506740582086
137,0.1369440851433571,0.002367026134479
138,0.0944449159601378,0.0024206167156752
139,0.2821927977659532,0.0023786481738529
140,-0.0416609637825277,0.0023486412836907
141,-0.0261399288627981,0.00229767730694
142,-0.059557225263674,0.0023722044098879
143,-0.2041199066022438,0.0022000428899736
144,-0.0284566853490583,0.0023742116484996
145,0.0050078457772156,0.0024419501313575
