unit,mean_zscore,sem_zscore
0,-0.0437825374281279,0.0016037755780198
1,0.0744085385189888,0.0018143342409116
2,-0.0234870633319822,0.0017659774208119
3,-0.0378283773110107,0.0017565617557917
4,-0.0262847313421392,0.0017357688621483
5,-0.0259460258965252,0.0017214671385369
6,0.088515026455696,0.0018670413153038
7,-0.0219132636363932,0.0017556485047526
8,-0.028890556448124,0.0017526585323755
9,0.0804188988834,0.0018905937205131
10,0.0965125772018539,0.0018491185846206
11,0.0747002800829101,0.0018337994235988
12,0.0537384374952783,0.00182712276048
13,0.0259788634167167,0.0017833094003148
14,0.0609424531998673,0.0018359970498029
15,-0.0279250682420413,0.0017304620692407
16,0.0163166742224519,0.0017903425783945
17,0.060597380839622,0.0018789911961731
18,0.0244166546050604,0.0017624074228115
19,-0.0662421933507746,0.001699441449022
20,-0.0666028406039143,0.0017822812031593
21,0.1139439284581828,0.0018587511679834
22,-0.044921213915785,0.0017120796302617
23,0.0534576739538444,0.0018250276540186
24,0.0019905695145805,0.0017932112390034
25,0.08424008031739,0.0018744335871562
26,-0.0286467787022354,0.0017419015916194
27,0.0931185861406211,0.0018702539403559
28,0.0897337758717687,0.001826395303465
29,-0.009421885974518,0.0017727597749994
30,-0.0080309689207616,0.001748336569963
31,0.0988320644571514,0.0018162915108708
32,-0.0448636638414357,0.0017302203109685
33,-0.0175361581819899,0.001740754959928
34,0.0321595644472407,0.0018058686052512
35,0.0593969521092056,0.0018494541295477
36,0.0357314351956783,0.001810856404062
37,-0.0083606621684936,0.0017854395067271
38,0.028330163377735,0.0018061115647561
39,0.0475025553661438,0.0018202625082079
40,0.0557523965334721,0.0018039311849822
41,0.0923761080151035,0.0018611258225917
42,0.1000478407548503,0.0018737090661462
43,0.0143061748166209,0.0018184879091769
44,0.1366617016416813,0.0018658012320235
45,0.0875766595110475,0.0018626504834095
46,0.107882632624756,0.0018504213411253
47,0.1080128326862091,0.0018821474559437
48,0.0703746532254606,0.001844910869825
49,0.1454724712750316,0.0018711882566306
50,0.1616315524579454,0.0019005310353707
51,0.0617282829452529,0.0018350902036901
52,0.1373097367514598,0.0018577316340553
53,0.0202869132318222,0.0017975036113213
54,0.1402885620823777,0.0018874408116927
55,0.0613923128479798,0.0018093014773918
56,0.0926086142694947,0.0018498318887972
57,0.1855121406741403,0.0018673263579651
58,0.1309305337515854,0.0018474010942425
59,0.0938749212634623,0.0018012521700858
60,0.1068015457052904,0.0018275695495354
61,0.1022921709491591,0.0018615165998573
62,0.1147618126055521,0.0018758066169692
63,0.0233876023417746,0.0018077556542918
64,-0.0061847384819986,0.0018025726007035
65,0.1073928731389909,0.0018480133811179
66,-0.0492395475382876,0.0017776747683937
67,0.050503666231847,0.0018551887985717
68,0.0706582166699674,0.0018215263396712
69,0.0767023292483994,0.0018327885355623
70,-0.0366728860459409,0.0017315333845704
71,-0.0554845427763043,0.0017132962151003
72,0.024386170041022,0.0018020184875556
73,0.0053260149264759,0.0017888746693451
74,0.0260068534376686,0.0018037428498358
75,0.1206581092842609,0.001853027868142
76,0.052743032945091,0.0018137584102245
77,0.0369484509232502,0.0017936575376657
78,0.1163156899657081,0.0018275038115044
79,0.0310839353000212,0.0017820376986635
80,0.1186093818772661,0.0018703140911473
81,0.0290408637493182,0.0017917804368546
82,0.0080618520340667,0.0017687329590047
83,0.0338648849903983,0.0018040478184486
84,0.0488217994266008,0.0017981857335466
85,0.0618862188270382,0.0018153123123633
86,0.1345913623152003,0.0019326353621997
87,0.0863826431909671,0.0018379483657501
88,0.1241540137716296,0.0018325193560912
89,0.0256070273642788,0.0018061299830221
90,0.0711304934417229,0.0018151378201572
