unit,mean_zscore,sem_zscore
0,0.134569084060223,0.0041926508039946
1,0.2952566264646372,0.0032916194032433
2,0.4494823934689811,0.0034334921574872
3,0.2798512475696048,0.0032756700545514
4,0.5528287114106445,0.003568384706653
5,0.3500885523497664,0.003136950511105
6,0.5000332871926685,0.0035929348713188
7,0.6579716075176316,0.0038189586962918
8,0.3021032895035889,0.0035823722056226
9,0.7247941351432394,0.0039053432219604
10,0.4277000089676574,0.0034437834956056
11,0.525298061629504,0.0034075897978359
12,0.4990442909983223,0.0035458523638389
13,0.3270771755913801,0.0033800820129202
14,0.4098896287443284,0.0034352882321681
15,0.4356013159686372,0.0033576476496844
16,0.2843347350742551,0.003493130710807
17,0.4746344862100196,0.0036443339814054
18,0.5053532367291043,0.0034182110435934
19,0.1665614663135068,0.0032467782252753
20,0.2424452667692553,0.0039854934091387
21,0.2844578241785827,0.0032818356484992
22,0.2564207439486514,0.0033378966606258
23,0.4477630435905003,0.0035801821680126
24,0.4517522171378095,0.0032438458606236
25,0.5219182799551404,0.0038087154481045
26,0.2690297787196928,0.0033403655648634
27,0.5378067710118555,0.0034361727209519
28,0.1731850847500049,0.0030566681797842
29,0.1006130517849828,0.0031483146588589
30,0.1850925067172461,0.00315838395775
31,0.4366991725244751,0.0034944204081794
32,0.3768725748571476,0.0034620900405072
33,0.348853657831477,0.0033838371002338
34,0.4640849523671508,0.0036217051819441
35,0.5410975512772065,0.0036135147855929
36,0.4716786571314611,0.0035251822748279
37,0.4695137761338397,0.0036427902073981
38,0.1700822896297114,0.0030606506408186
39,0.3321853699609846,0.0034136663597008
40,0.2917165607313255,0.0032901541074151
41,0.1860012804527651,0.0031817956675988
42,0.1495024755713453,0.0031776212806073
43,0.0588348174664383,0.0030257625285323
44,0.2186855194441838,0.0033213981252043
45,0.1684720446805754,0.0030091019262563
46,0.3629062730026749,0.0033174613958247
47,0.3651718504146516,0.0033339749075355
48,0.1201768889641348,0.0030903907729085
49,0.1291174807862918,0.0030666093113117
50,0.2158343258966452,0.0032185179103266
51,0.2187244361121589,0.003183237790078
52,0.1467719847510734,0.0031269026955847
53,0.0993913372425547,0.0030167695429138
54,0.0485754720675659,0.0030050107571873
55,0.0598298595926784,0.0029645514815315
56,0.0814485709953239,0.0030377755114062
57,0.2768786896147411,0.0033140507501379
58,0.1371222521320279,0.0030791858976851
59,0.2523486357357496,0.0031771975341078
60,0.3351731093332596,0.0033322389412723
61,-0.0908722949776328,0.0027105618902437
62,0.2807146115596756,0.0035309691423363
63,0.2884412879011886,0.003246423748669
64,0.3494916410713546,0.003500328360611
65,0.1135262715135222,0.0030105586408086
66,0.1614535675741395,0.0031654428510982
67,0.170321178853,0.0033221405491757
68,0.3349470994247268,0.0033274989427972
69,0.3495319708299568,0.003207315957808
70,0.3866171510882561,0.0033414461102528
71,0.2584091029478397,0.0034387854045829
72,0.248194880479999,0.0033589711959178
73,0.2751763045315224,0.0035038327506668
74,0.2085217722577394,0.0031861795584556
75,0.3077344088140719,0.003341242339322
76,0.1250664428092499,0.0030596540278385
77,0.1393070936444962,0.0030729879885107
78,0.2575042806489879,0.0031826604949244
