latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.5125,0.25345997378162344,0.31249999999999994,0.8695221407601774,False,0.24890537054298123,0.11249999999999993,0.8768130984326327,False,0.35846382482259587,0.1875,0.876090822597099,False,0.21960374893490042,0.1875,0.8783793903554742,False,14323,9,9,False,True,False,False,True,False,False,True,False,False,True,False
1,0.36250000000000004,0.22908794474634442,0.16250000000000003,0.8951986015549103,False,0.2248254748256192,0.03749999999999998,0.900783775277237,False,0.3389170429803804,0.3374999999999999,0.9008281636567624,False,0.20101400891903276,0.3374999999999999,0.9011908647398018,False,14394,87,22,False,True,False,False,True,False,False,True,False,False,True,False
2,0.7125000000000001,0.2368198613342073,0.5125000000000002,0.8907034791827574,False,0.2407143716141995,0.3125000000000001,0.8823500209523807,False,0.35481052597689733,0.012500000000000178,0.8811719207077711,False,0.2139507861195571,0.012500000000000178,0.8870762140263273,False,14844,31,53,False,True,False,False,True,False,False,True,False,False,True,False
3,0.8125,0.2262229202490983,0.6125,0.9018270909371735,False,0.2263681942994098,0.4125,0.9006154212398734,False,0.3521989880667099,0.11250000000000004,0.8849241111858825,False,0.20579017435150415,0.11250000000000004,0.8891242909251851,False,12749,32,32,False,True,False,False,True,False,False,True,False,False,True,False
4,0.3875,0.29763214678505134,0.1875,0.8150355022250216,False,0.30447826818599966,0.012500000000000011,0.8172109264097643,False,0.4046819823533129,0.31249999999999994,0.8288112999535904,False,0.27175135744993695,0.31249999999999994,0.8200203935285064,False,13346,14,26,False,True,False,False,True,False,False,True,False,False,True,False
5,0.4375,0.24842920048330763,0.2375,0.8746326411231716,False,0.2473217720106865,0.03749999999999998,0.8752684960733941,False,0.3519657737128359,0.26249999999999996,0.8864797114358842,False,0.21378993431094218,0.26249999999999996,0.8882259471549823,False,16413,37,84,False,True,False,False,True,False,False,True,False,False,True,False
6,0.36250000000000004,0.24568495391390266,0.16250000000000003,0.8804638151089031,False,0.24913062763050664,0.03749999999999998,0.8766229432550536,False,0.3601096250602446,0.3374999999999999,0.8739252900182561,False,0.21733433189242657,0.3374999999999999,0.8813628177963452,False,18341,94,18,False,True,False,False,True,False,False,True,False,False,True,False
7,0.7125000000000001,0.23141931410663918,0.5125000000000002,0.8953947712037902,False,0.23057618527195678,0.3125000000000001,0.8960881188026624,False,0.3502451184440708,0.012500000000000178,0.8926473920712444,False,0.2084620316256971,0.012500000000000178,0.888885956300067,False,15651,94,76,False,True,False,False,True,False,False,True,False,False,True,False
8,0.36250000000000004,0.2703072163078448,0.16250000000000003,0.8500579103815652,False,0.2689389814279385,0.03749999999999998,0.8504993965379716,False,0.3739239361255734,0.3374999999999999,0.8541868720744601,False,0.23849605276538244,0.3374999999999999,0.8594568631764091,False,13703,14,14,False,True,False,False,True,False,False,True,False,False,True,False
9,0.9875,0.2502934112112355,0.7875000000000001,0.8759448463767089,False,0.2503969754155446,0.5875,0.8764821327477135,False,0.37159941705171917,0.2875000000000001,0.8632228491962985,False,0.22729396727568174,0.2875000000000001,0.8655266918358886,False,14900,94,49,False,True,False,False,True,False,False,True,False,False,True,False
10,0.36250000000000004,0.2335597655714008,0.16250000000000003,0.8924331275175754,False,0.23096392750669148,0.03749999999999998,0.8941645728872153,False,0.3498917672196554,0.3374999999999999,0.8842970382392968,False,0.20813204697591603,0.3374999999999999,0.8904614744345681,False,17282,31,87,False,True,False,False,True,False,False,True,False,False,True,False
11,0.36250000000000004,0.3880834196310805,0.16250000000000003,0.7015113192763313,False,0.41895572121775004,0.03749999999999998,0.6800911602552219,False,0.44729239881111305,0.3374999999999999,0.7561795584178992,False,0.3388632421762987,0.3374999999999999,0.7474969799099945,False,16838,94,94,False,True,False,False,True,False,False,True,False,False,True,False
12,0.36250000000000004,0.2591330613187457,0.16250000000000003,0.863411224107274,False,0.2531250107475763,0.03749999999999998,0.8716694738519318,False,0.36588740017965293,0.3374999999999999,0.8671830761257313,False,0.22691396836912892,0.3374999999999999,0.8708163758932432,False,12738,49,49,False,True,False,False,True,False,False,True,False,False,True,False
13,0.5375000000000001,0.21246483825600893,0.3375000000000001,0.9139304718724495,False,0.2175227496942539,0.13750000000000007,0.9106445288305068,False,0.3312886540556169,0.16249999999999987,0.9083132588668291,False,0.18721582497938183,0.16249999999999987,0.9142068655102731,False,15985,90,67,False,True,False,False,True,False,False,True,False,False,True,False
14,0.5125,0.25416019619417274,0.31249999999999994,0.872055411233165,False,0.25107634245926413,0.11249999999999993,0.8722889785126845,False,0.3673376283728581,0.1875,0.8630208300354983,False,0.22685799338124224,0.1875,0.870911084724499,False,12493,30,30,False,True,False,False,True,False,False,True,False,False,True,False
15,0.3375,0.2315490039595015,0.1375,0.8924507640014002,False,0.23026748727759994,0.0625,0.8943436114787985,False,0.3426750929551914,0.36249999999999993,0.8969315136153233,False,0.20353365509388843,0.36249999999999993,0.8981780439585515,False,15735,90,10,False,True,False,False,True,False,False,True,False,False,True,False
