latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.3375,0.28971286382996664,0.1375,0.8277780394785168,False,0.2877385513049754,0.0625,0.8286921897312419,False,0.38308484827659695,0.36249999999999993,0.8383153806935657,False,0.24849779872867428,0.36249999999999993,0.8445337612916155,False,3108,9,9,False,True,False,False,True,False,False,True,False,False,True,False
1,0.36250000000000004,0.2717346666072987,0.16250000000000003,0.844965154814698,False,0.268004542052266,0.03749999999999998,0.8492227067660335,False,0.3691700600847727,0.3374999999999999,0.8638413877661404,False,0.23904978067435,0.3374999999999999,0.8615622551280047,False,4865,47,22,False,True,False,False,True,False,False,True,False,False,True,False
2,0.8875,0.27535975792169654,0.6875,0.8488382771728987,False,0.28073938847585445,0.48749999999999993,0.8367986623827471,False,0.3992552682383459,0.1875,0.8265736334260134,False,0.26043152065351594,0.1875,0.8323298608897692,False,4777,53,53,False,True,False,False,True,False,False,True,False,False,True,False
3,0.36250000000000004,0.2847131868605236,0.16250000000000003,0.8361893852032501,False,0.28844172269574986,0.03749999999999998,0.8316422249835439,False,0.41182983059574774,0.3374999999999999,0.8073256714592044,False,0.2694325549546597,0.3374999999999999,0.8177927614922346,False,5757,23,32,False,True,False,False,True,False,False,True,False,False,True,False
4,0.3875,0.33385998033841735,0.1875,0.7708466522385317,False,0.3398768361207528,0.012500000000000011,0.7750156454825475,False,0.42996981308148285,0.31249999999999994,0.7958815735663742,False,0.30379222775013837,0.31249999999999994,0.7842787928625155,False,4134,26,26,False,True,False,False,True,False,False,True,False,False,True,False
5,0.4375,0.3415337995733173,0.2375,0.7672331465645338,False,0.34956585857813527,0.03749999999999998,0.7531384465625272,False,0.4232435028764713,0.26249999999999996,0.7894309633457947,False,0.3008740174147374,0.26249999999999996,0.7931593276441369,False,3514,37,84,False,True,False,False,True,False,False,True,False,False,True,False
6,0.5125,0.30333543529160123,0.31249999999999994,0.8112894139154294,False,0.31172883263805207,0.11249999999999993,0.8068960202270159,False,0.41832000693477966,0.1875,0.7934037844057376,False,0.2817241565798675,0.1875,0.8095246081992351,False,3692,18,18,False,True,False,False,True,False,False,True,False,False,True,False
7,0.5125,0.3086942814309045,0.31249999999999994,0.8064575722038075,False,0.31014465977877825,0.11249999999999993,0.8050160898134938,False,0.42241690074757243,0.1875,0.8087315048013477,False,0.2908335655026878,0.1875,0.7974942661640331,False,3338,76,76,False,True,False,False,True,False,False,True,False,False,True,False
8,0.8875,0.3194329698855195,0.6875,0.7933225820043762,False,0.31780023495939425,0.48749999999999993,0.793534131646763,False,0.41253626453600145,0.1875,0.7935758969737302,False,0.28599111942447775,0.1875,0.806482001776589,False,4892,14,14,False,True,False,False,True,False,False,True,False,False,True,False
9,0.9875,0.2726487738120309,0.7875000000000001,0.8477933600092997,False,0.27577633890817044,0.5875,0.8484297822167596,False,0.3946823791608527,0.2875000000000001,0.8367990258433371,False,0.25223318946163475,0.2875000000000001,0.8357140775811376,False,8673,94,49,False,True,False,False,True,False,False,True,False,False,True,False
10,0.9625000000000001,0.2783219363724061,0.7625000000000002,0.8447926451152361,False,0.2768342998873916,0.5625000000000001,0.8410714511301366,False,0.4007618715618997,0.2625000000000002,0.812720493479442,False,0.26018305639813777,0.2625000000000002,0.8292248161024616,False,3986,87,87,False,True,False,False,True,False,False,True,False,False,True,False
11,0.36250000000000004,0.31995353311087926,0.16250000000000003,0.7889479443454926,False,0.33380222556516415,0.03749999999999998,0.7790628641234931,False,0.41073318913121937,0.3374999999999999,0.8058580604624827,False,0.28200698392392565,0.3374999999999999,0.8125787144566208,False,7764,94,94,False,True,False,False,True,False,False,True,False,False,True,False
12,0.36250000000000004,0.29513711688464395,0.16250000000000003,0.8221856348142585,False,0.293545397291306,0.03749999999999998,0.8252691938236978,False,0.40849771058106643,0.3374999999999999,0.807220197295533,False,0.2708634249033859,0.3374999999999999,0.8186732611657014,False,5407,23,49,False,True,False,False,True,False,False,True,False,False,True,False
13,0.8875,0.23673212714711644,0.6875,0.885284584011621,False,0.24204704509790576,0.48749999999999993,0.8848265168283246,False,0.35341420363492637,0.1875,0.8833486728594554,False,0.21211385162545993,0.1875,0.887209310138898,False,6639,67,67,False,True,False,False,True,False,False,True,False,False,True,False
14,0.8375000000000001,0.2878736700198178,0.6375000000000002,0.8339350261058373,False,0.28516554323130494,0.4375000000000001,0.8247060592676017,False,0.39904800787364036,0.13750000000000018,0.809338893471848,False,0.26084457644926706,0.13750000000000018,0.8312199103226364,False,4559,30,30,False,True,False,False,True,False,False,True,False,False,True,False
