latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.6875,0.41443257163126734,0.4875,0.6887934940440888,False,0.4030033400242444,0.2875,0.6947064012401823,False,0.5362012367078589,0.012499999999999956,0.6476898121004537,False,0.41950003541472103,0.012499999999999956,0.6542522053441717,False,3027,42,42,False,True,False,False,True,False,False,True,False,False,True,False
1,0.9875,0.3248258512787777,0.7875000000000001,0.7884014226190436,False,0.33506346685574817,0.5875,0.7757312317016334,False,0.4501599787849777,0.2875000000000001,0.7514234780133221,False,0.31491897286301185,0.2875000000000001,0.7647940185758682,False,2623,23,23,False,True,False,False,True,False,False,True,False,False,True,False
2,0.6875,0.29221246248304467,0.4875,0.8298277348254118,False,0.2832286695482472,0.2875,0.8315942209947649,False,0.3905022792918895,0.012499999999999956,0.8412944956051693,False,0.2664291801815927,0.012499999999999956,0.8307669997339514,False,4254,51,25,False,True,False,False,True,False,False,True,False,False,True,False
3,0.7125000000000001,0.5407947247695901,0.5125000000000002,0.2875650140353255,False,0.5323657578914238,0.3125000000000001,0.29159222390953754,False,0.7615817060742466,0.012500000000000178,0.10709830804736664,False,0.9109094866845638,0.012500000000000178,0.10790315270071886,True,3067,3,3,False,True,False,False,True,False,True,True,False,True,True,True
4,0.1875,0.7017168610222787,0.012500000000000011,0.36075642637020644,False,0.5707722453597839,0.21250000000000002,0.41367338848079627,False,0.49923620372137434,0.5125,0.5950713352378724,False,0.4951103590383672,0.5125,0.5019399215426162,False,4585,33,33,True,True,False,False,True,False,False,True,False,False,True,False
5,0.5125,0.2948107200114195,0.31249999999999994,0.8189541308376213,False,0.2951255368636442,0.11249999999999993,0.8183884324503902,False,0.4019151363601172,0.1875,0.8170456425994189,False,0.27025666960532513,0.1875,0.8218407379662327,False,4929,33,19,False,True,False,False,True,False,False,True,False,False,True,False
6,0.1875,0.5695106301451709,0.012500000000000011,0.5130546394619334,False,0.4959139032677271,0.21250000000000002,0.5484300400628787,False,0.4845433359393897,0.5125,0.6860124163386772,False,0.4294904150515123,0.5125,0.6230109067361363,False,6721,69,69,False,True,False,False,True,False,False,True,False,False,True,False
7,0.9875,0.318328531435526,0.7875000000000001,0.7921077500184811,False,0.310033694517874,0.5875,0.8006149922716548,False,0.39709157640528714,0.2875000000000001,0.831100388169135,False,0.2751081527190734,0.2875000000000001,0.8107275805551186,False,3157,70,70,False,True,False,False,True,False,False,True,False,False,True,False
8,0.037500000000000006,0.31485887053356365,0.1625,0.7980157874213777,False,0.31171906099702607,0.36250000000000004,0.7991573041642708,False,0.3938387902828162,0.6625,0.8402304857728855,False,0.26988715379816697,0.6625,0.8249187169625475,False,4878,60,60,False,True,False,False,True,False,False,True,False,False,True,False
9,0.8875,0.2928063398378906,0.6875,0.8176405318921022,False,0.2903050066528249,0.48749999999999993,0.8238557604553789,False,0.38841944107688464,0.1875,0.8383224736969169,False,0.25769551184149886,0.1875,0.836491045972784,False,5251,51,59,False,True,False,False,True,False,False,True,False,False,True,False
