latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.6875,0.3463341678891353,0.4875,0.7707133192070063,False,0.3393341587821087,0.2875,0.7704313227734604,False,0.47934522483220987,0.012499999999999956,0.7208419287270863,False,0.34520658717944386,0.012499999999999956,0.7345801105366928,False,5931,42,42,False,True,False,False,True,False,False,True,False,False,True,False
1,0.8875,0.28500805519474215,0.6875,0.8405044317603191,False,0.2931566331633346,0.48749999999999993,0.8269428709032265,False,0.4130634598432703,0.1875,0.7968017474007848,False,0.2730869596462455,0.1875,0.8173954893220393,False,5053,23,23,False,True,False,False,True,False,False,True,False,False,True,False
2,0.21250000000000002,0.2632269933039113,0.012500000000000011,0.8646400168921408,False,0.2487027610863568,0.1875,0.871231735764151,False,0.3619017151098808,0.48749999999999993,0.8823793871139831,False,0.2297763479224172,0.48749999999999993,0.8693620878114692,False,7011,95,25,False,True,False,False,True,False,False,True,False,False,True,False
3,0.7125000000000001,0.55841976417461,0.5125000000000002,0.3257586955149633,False,0.5402633524914275,0.3125000000000001,0.33480948887530343,False,0.7670042924650233,0.012500000000000178,0.17901824295905086,False,0.8552882281897337,0.012500000000000178,0.16883782251361826,True,4832,3,3,False,True,False,False,True,False,True,True,False,True,True,True
4,0.21250000000000002,0.640406030624138,0.012500000000000011,0.4290038620089945,False,0.5341529811834161,0.1875,0.4793327130863293,False,0.4966797360750327,0.48749999999999993,0.6449144340822185,False,0.4693057877759039,0.48749999999999993,0.5553606270768904,False,6615,33,33,False,True,False,False,True,False,False,True,False,False,True,False
5,0.5125,0.26689224938859313,0.31249999999999994,0.8536744491998816,False,0.2667542898641778,0.11249999999999993,0.8509039760549022,False,0.3786444063627197,0.1875,0.8480050778534407,False,0.24142038436699564,0.1875,0.8531495520151543,False,6728,33,19,False,True,False,False,True,False,False,True,False,False,True,False
6,0.1875,0.5675766462807953,0.012500000000000011,0.5149658122922564,False,0.4960764522164226,0.21250000000000002,0.5499749684744434,False,0.4843230415412262,0.5125,0.6873631274924393,False,0.42847768620034743,0.5125,0.6244682868111554,False,7650,69,69,False,True,False,False,True,False,False,True,False,False,True,False
7,0.1875,0.28296089179071904,0.012500000000000011,0.8337306166143449,False,0.27250173575596415,0.21250000000000002,0.8415237417477375,False,0.36077476578376666,0.5125,0.8803333881253589,False,0.2326614124606179,0.5125,0.8611469944954278,False,5069,72,70,False,True,False,False,True,False,False,True,False,False,True,False
8,0.037500000000000006,0.2806769956284778,0.1625,0.8381305634833893,False,0.27861261814778926,0.36250000000000004,0.8376309896449899,False,0.3741370832046549,0.6625,0.8659126122877883,False,0.24225359843784144,0.6625,0.8555411487479583,False,6192,60,60,False,True,False,False,True,False,False,True,False,False,True,False
9,0.7875000000000001,0.28076234605382355,0.5875000000000001,0.8332490407155567,False,0.27556904641366375,0.38750000000000007,0.8410148951603148,False,0.3851429892148124,0.08750000000000013,0.8450865878689305,False,0.25142114094138013,0.08750000000000013,0.8426001577972008,False,6897,51,59,False,True,False,False,True,False,False,True,False,False,True,False
10,0.9125000000000001,0.24080568055726603,0.7125000000000001,0.886737680092349,False,0.24308103101797196,0.5125000000000001,0.8804455178672949,False,0.35910231740390275,0.21250000000000013,0.8720833359685071,False,0.21424394356604481,0.21250000000000013,0.8811911112528427,False,8370,46,46,False,True,False,False,True,False,False,True,False,False,True,False
11,0.7125000000000001,0.49728917978495824,0.5125000000000002,0.5420957292246273,False,0.4940082477598011,0.3125000000000001,0.5418554164113293,False,0.7146395463450714,0.012500000000000178,0.41423979330449234,False,0.6292145361694095,0.012500000000000178,0.42234663012999535,False,10471,46,46,False,True,False,False,True,False,False,True,False,False,True,False
12,0.36250000000000004,0.27019997050903244,0.16250000000000003,0.8488708486065494,False,0.2560462944805785,0.03749999999999998,0.8627766952690817,False,0.35716186375163606,0.3374999999999999,0.8929107604202132,False,0.22750532683892544,0.3374999999999999,0.8710230481234722,False,7430,95,95,False,True,False,False,True,False,False,True,False,False,True,False
13,0.1875,0.647525791431031,0.012500000000000011,0.41998135291027705,False,0.544718347848383,0.21250000000000002,0.4689754571146153,False,0.4968106530641685,0.5125,0.635738668686318,False,0.4718905979927994,0.5125,0.5499774705085184,False,4037,16,16,False,True,False,False,True,False,False,True,False,False,True,False
14,0.1375,0.2682366466330689,0.0625,0.8502010058306864,False,0.24961497635643837,0.2625,0.8680962461293454,False,0.37149218315930543,0.5625,0.8703123140489715,False,0.2390343898747912,0.5625,0.8541918273136743,False,6684,31,31,False,True,False,False,True,False,False,True,False,False,True,False
