latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.6875,0.32563538734108965,0.4875,0.795601300745851,False,0.31949242746392037,0.2875,0.795650248512297,False,0.4600265394168599,0.012499999999999956,0.7473333374075548,False,0.32251432956340076,0.012499999999999956,0.7608432359759938,False,9213,42,42,False,True,False,False,True,False,False,True,False,False,True,False
1,0.5125,0.2481428726134115,0.31249999999999994,0.8804214196977256,False,0.2529564441400233,0.11249999999999993,0.8716783738823967,False,0.3726642451746821,0.1875,0.8557641381940692,False,0.23071320556527508,0.1875,0.8651336218354777,False,9101,60,23,False,True,False,False,True,False,False,True,False,False,True,False
2,0.8875,0.24221426061570173,0.6875,0.8877996346915753,False,0.22955787719055287,0.48749999999999993,0.8925818557241948,False,0.34460037160707224,0.1875,0.8998880128085283,False,0.20831727424693425,0.1875,0.8930718424276886,False,11040,95,25,False,True,False,False,True,False,False,True,False,False,True,False
3,0.7125000000000001,0.5731552752821585,0.5125000000000002,0.3678683186649133,False,0.5404913961438524,0.3125000000000001,0.3823435431967433,False,0.7540004831588104,0.012500000000000178,0.2628298012133863,False,0.7889434188331884,0.012500000000000178,0.2397104335264902,False,8160,37,3,False,True,False,False,True,False,True,True,False,True,True,False
4,0.21250000000000002,0.5892912451953698,0.012500000000000011,0.48730123578017276,False,0.5026537200067189,0.1875,0.5323822853442349,False,0.4869155921881486,0.48749999999999993,0.684304687060514,False,0.440042655270969,0.48749999999999993,0.6042388708787644,False,9661,98,33,False,True,False,False,True,False,False,True,False,False,True,False
5,0.5125,0.25676595969772775,0.31249999999999994,0.8644790648307817,False,0.25614885824059397,0.11249999999999993,0.862395102089771,False,0.36790351901357143,0.1875,0.8619379683302341,False,0.2299871599736566,0.1875,0.865434581491375,False,7225,33,19,False,True,False,False,True,False,False,True,False,False,True,False
6,0.1875,0.507873464067429,0.012500000000000011,0.5829702781477807,False,0.4502159059955132,0.21250000000000002,0.6128953777884734,False,0.46424279719173556,0.5125,0.7343236222150412,False,0.38878564464967413,0.5125,0.6800692850751658,False,12502,98,69,False,True,False,False,True,False,False,True,False,False,True,False
7,0.3375,0.2851201480476476,0.1375,0.8329574996964305,False,0.2741465615564892,0.0625,0.8398293707686663,False,0.3646829835813433,0.36249999999999993,0.8774406510213895,False,0.23508955028563872,0.36249999999999993,0.8602249139275185,False,8387,14,70,False,True,False,False,True,False,False,True,False,False,True,False
8,0.037500000000000006,0.27090007689069273,0.1625,0.8491797681086445,False,0.26773139179304983,0.36250000000000004,0.8506094208575218,False,0.3621362555444104,0.6625,0.8792552221604368,False,0.22939083735838262,0.6625,0.8714049832392959,False,9945,98,60,False,True,False,False,True,False,False,True,False,False,True,False
9,0.7875000000000001,0.25902224771987525,0.5875000000000001,0.8576917577610582,False,0.25286639450749226,0.38750000000000007,0.8666289647829538,False,0.3611258584415944,0.08750000000000013,0.8781306978006559,False,0.2262539173980943,0.08750000000000013,0.8719091314014236,False,9420,51,59,False,True,False,False,True,False,False,True,False,False,True,False
10,0.9125000000000001,0.24897727890216126,0.7125000000000001,0.8770441215782092,False,0.2504226700794947,0.5125000000000001,0.8725659133192963,False,0.3639585689822318,0.21250000000000013,0.867607379670645,False,0.22059547174727734,0.21250000000000013,0.8745067799880626,False,9283,37,46,False,True,False,False,True,False,False,True,False,False,True,False
11,0.7125000000000001,0.4968781324604278,0.5125000000000002,0.5429372754705267,False,0.49383262030388086,0.3125000000000001,0.5426394645168858,False,0.714112957129529,0.012500000000000178,0.41535618584847867,False,0.6281682833259337,0.012500000000000178,0.423470121461957,False,10609,46,46,False,True,False,False,True,False,False,True,False,False,True,False
12,0.36250000000000004,0.26723829635349916,0.16250000000000003,0.8530034197298112,False,0.2548545958214632,0.03749999999999998,0.8636667885053054,False,0.35484437607556174,0.3374999999999999,0.8955982324054467,False,0.22412381953258875,0.3374999999999999,0.8752022208277006,False,9666,95,95,False,True,False,False,True,False,False,True,False,False,True,False
13,0.1875,0.6179568927353007,0.012500000000000011,0.454991831794476,False,0.5244107746518307,0.21250000000000002,0.5014121811637126,False,0.49483643847152337,0.5125,0.6568247024652724,False,0.45759560049091275,0.5125,0.5755222954732128,False,5596,16,16,False,True,False,False,True,False,False,True,False,False,True,False
14,0.1875,0.3774036199969637,0.012500000000000011,0.7278294672920432,False,0.33903409885770486,0.21250000000000002,0.7563026308937156,False,0.42870499298576614,0.5125,0.8088159078918546,False,0.3188191620846541,0.5125,0.7680404342896534,False,9742,31,31,False,True,False,False,True,False,False,True,False,False,True,False
15,0.48750000000000004,0.3265291821038533,0.28750000000000003,0.7904038538507564,False,0.3164978529455117,0.08750000000000002,0.786722794034553,False,0.4263310615573661,0.2124999999999999,0.780520375765215,False,0.2996318983473615,0.2124999999999999,0.7935199161223948,False,2996,81,81,False,True,False,False,True,False,False,True,False,False,True,False
16,0.0625,0.3253426971352491,0.1375,0.7876133115546577,False,0.32356991952711267,0.3375,0.7927690412682994,False,0.4166304945420739,0.6375,0.8215037582602728,False,0.29784005855821727,0.6375,0.792752922834147,False,3372,20,20,False,True,False,False,True,False,False,True,False,False,True,False
17,0.3375,0.2866167306291887,0.1375,0.8339910273984765,False,0.2839987453969579,0.0625,0.8334144601006417,False,0.41183295412625387,0.36249999999999993,0.8128341772478198,False,0.2743352130194713,0.36249999999999993,0.8127502395632887,False,7085,14,14,False,True,False,False,True,False,False,True,False,False,True,False
18,0.16250000000000003,0.28952527419912777,0.03749999999999998,0.8329072918322826,False,0.2793926813445988,0.2375,0.840986432628223,False,0.3900844800655191,0.5374999999999999,0.8472759998931975,False,0.25919323957237517,0.5374999999999999,0.8390551588496982,False,5508,27,57,False,True,False,False,True,False,False,True,False,False,True,False
19,0.9875,0.28733361956269843,0.7875000000000001,0.8290197918859296,False,0.28756530268385627,0.5875,0.8320007951685674,False,0.3854529644774607,0.2875000000000001,0.844360260924923,False,0.2529163414316743,0.2875000000000001,0.8467162671410402,False,8058,37,37,False,True,False,False,True,False,False,True,False,False,True,False
20,0.6625000000000001,0.2863086665006217,0.4625000000000001,0.8345401213928234,False,0.2810423099200703,0.26250000000000007,0.8317267720029619,False,0.41238433261655716,0.03749999999999987,0.8325035617614341,False,0.2793308505788097,0.03749999999999987,0.8072587290600786,False,7455,27,76,False,True,False,False,True,False,False,True,False,False,True,False
21,0.6875,0.3202771115834798,0.4875,0.7962989674178382,False,0.31070750322504237,0.2875,0.805407225231596,False,0.4478253249924955,0.012499999999999956,0.7686585123833947,False,0.316052797121809,0.012499999999999956,0.7635747683549703,False,4900,87,87,False,True,False,False,True,False,False,True,False,False,True,False
22,0.6125,0.28503876268503603,0.41250000000000003,0.8361199759674705,False,0.28990981493408696,0.21250000000000002,0.8283636758784968,False,0.40815899560230484,0.08749999999999991,0.8123719119265114,False,0.27231155655960027,0.08749999999999991,0.8193765762840274,False,5489,11,11,False,True,False,False,True,False,False,True,False,False,True,False
23,0.7875000000000001,0.3224060621133338,0.5875000000000001,0.7964121829995536,False,0.31157766235304596,0.38750000000000007,0.7996109520223744,False,0.41723521069218716,0.08750000000000013,0.7917017229205104,False,0.2885816725118425,0.08750000000000013,0.8035715912777681,False,4353,56,56,False,True,False,False,True,False,False,True,False,False,True,False
24,0.08750000000000001,0.36245535407804974,0.1125,0.7420419807376956,False,0.34337087851985004,0.3125,0.7538398637601891,False,0.45413677108340067,0.6124999999999999,0.7531471373347478,False,0.33522637786509746,0.6124999999999999,0.740752594027093,False,3059,80,80,False,True,False,False,True,False,False,True,False,False,True,False
25,0.3875,0.29597761481231577,0.1875,0.8250039006912876,False,0.29737559041445694,0.012500000000000011,0.8160618431475292,False,0.4033231712288833,0.31249999999999994,0.8176950803781478,False,0.2726920438726058,0.31249999999999994,0.8178509022747774,False,3409,79,79,False,True,False,False,True,False,False,True,False,False,True,False
26,0.7375,0.33462106423225213,0.5375000000000001,0.7809669821457439,False,0.32304804933833253,0.3375,0.7822021029163935,False,0.42682046153255027,0.03750000000000009,0.8073602631400987,False,0.3086129988115329,0.03750000000000009,0.7785285738000025,False,5800,76,47,False,True,False,False,True,False,False,True,False,False,True,False
