latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.6875,0.31156801249727195,0.4875,0.8118095235873575,False,0.30553066486276415,0.2875,0.8133772393009361,False,0.4452357613179879,0.012499999999999956,0.7678318091292943,False,0.30642707640231026,0.012499999999999956,0.7795108381908492,False,17782,98,42,False,True,False,False,True,False,False,True,False,False,True,False
1,0.5125,0.24669031945988606,0.31249999999999994,0.8818943847293302,False,0.2501173062876645,0.11249999999999993,0.8748686593137759,False,0.3678612182786355,0.1875,0.8631741171746096,False,0.22570017098671502,0.1875,0.8706293752418325,False,17553,37,23,False,True,False,False,True,False,False,True,False,False,True,False
2,0.21250000000000002,0.279986142971574,0.012500000000000011,0.8441319034731596,False,0.2617074204229619,0.1875,0.8534955969814194,False,0.36557262704948745,0.48749999999999993,0.87980563182697,False,0.23606208901920211,0.48749999999999993,0.864254013759603,False,14904,31,25,False,True,False,False,True,False,False,True,False,False,True,False
3,0.7125000000000001,0.5669105980444827,0.5125000000000002,0.3982650346471142,False,0.5357277263911674,0.3125000000000001,0.4120585438475169,False,0.7512748331752421,0.012500000000000178,0.2976067416296307,False,0.7580819427975023,0.012500000000000178,0.275677577686296,False,16312,95,3,False,True,False,False,True,False,True,True,False,True,True,False
4,0.21250000000000002,0.5736987154116792,0.012500000000000011,0.5052634129073992,False,0.4916507347633561,0.1875,0.5489276014820076,False,0.4864065128484839,0.48749999999999993,0.6929955200707176,False,0.43382596823351904,0.48749999999999993,0.6155573971482514,False,14291,98,33,False,True,False,False,True,False,False,True,False,False,True,False
5,0.5125,0.2519547043710354,0.31249999999999994,0.8710421657922486,False,0.25097442382327073,0.11249999999999993,0.8690646200000065,False,0.3647082431424473,0.1875,0.8656907346845689,False,0.22581066171255348,0.1875,0.8708653344037587,False,15694,31,19,False,True,False,False,True,False,False,True,False,False,True,False
6,0.1875,0.4885095872021501,0.012500000000000011,0.6045046725127373,False,0.43541397971497153,0.21250000000000002,0.6326701513161089,False,0.4563248044438293,0.5125,0.7498517521705834,False,0.37516364969197935,0.5125,0.6980483110314329,False,18486,98,69,False,True,False,False,True,False,False,True,False,False,True,False
7,0.1875,0.35317235283057935,0.012500000000000011,0.7569175504558557,False,0.33040198817700905,0.21250000000000002,0.7712817987503255,False,0.4018012516398446,0.5125,0.8354313169049266,False,0.28592627247955216,0.5125,0.8045204185866501,False,13712,14,70,False,True,False,False,True,False,False,True,False,False,True,False
8,0.037500000000000006,0.25898675445840236,0.1625,0.8625510245172414,False,0.2557284679563989,0.36250000000000004,0.8641163961717305,False,0.3527044093496442,0.6625,0.8912304426359702,False,0.21843448646442198,0.6625,0.883644881016563,False,14525,98,60,False,True,False,False,True,False,False,True,False,False,True,False
9,0.21250000000000002,0.28222706673045306,0.012500000000000011,0.8311506825585745,False,0.2673732051913732,0.1875,0.8464942636620446,False,0.3644705429273367,0.48749999999999993,0.8806136042976683,False,0.2352532567870954,0.48749999999999993,0.8634196695915237,False,15754,98,59,False,True,False,False,True,False,False,True,False,False,True,False
10,0.9125000000000001,0.2377090037094176,0.7125000000000001,0.8899916776186421,False,0.23828077703397987,0.5125000000000001,0.8855725584298202,False,0.35235383477301985,0.21250000000000013,0.8823034145189442,False,0.20823706722851776,0.21250000000000013,0.8887225201993029,False,13033,14,46,False,True,False,False,True,False,False,True,False,False,True,False
11,0.7125000000000001,0.4955044116437668,0.5125000000000002,0.5457620260930367,False,0.4923828029555969,0.3125000000000001,0.5455175870112665,False,0.7119772893020309,0.012500000000000178,0.4189831089585621,False,0.625032097797874,0.012500000000000178,0.42697454942449836,False,12484,46,46,False,True,False,False,True,False,False,True,False,False,True,False
12,0.36250000000000004,0.26180365575461184,0.16250000000000003,0.8592868209788511,False,0.24984424916810166,0.03749999999999998,0.8692762429498374,False,0.34934075967879896,0.3374999999999999,0.902399768334447,False,0.2177355114069478,0.3374999999999999,0.8833309726322208,False,16265,98,95,False,True,False,False,True,False,False,True,False,False,True,False
13,0.1875,0.555856353748269,0.012500000000000011,0.5251873973520708,False,0.47951368703955255,0.21250000000000002,0.5681210451506904,False,0.4800898809835118,0.5125,0.7065336083579102,False,0.42130072213455005,0.5125,0.6327945144107795,False,11538,16,16,False,True,False,False,True,False,False,True,False,False,True,False
14,0.1875,0.33142450008654645,0.012500000000000011,0.781347669929936,False,0.29989928753144857,0.21250000000000002,0.8051358025754489,False,0.42110811857327746,0.5125,0.8220631852159499,False,0.2995225617857822,0.5125,0.7889762168598188,False,18258,31,31,False,True,False,False,True,False,False,True,False,False,True,False
15,0.48750000000000004,0.3053803851759954,0.28750000000000003,0.8151085422264627,False,0.29621733506494596,0.08750000000000002,0.811611019087117,False,0.4089857384829745,0.2124999999999999,0.8038131633893429,False,0.27896299778335454,0.2124999999999999,0.8169253208643933,False,8046,81,81,False,True,False,False,True,False,False,True,False,False,True,False
