seed,latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
3,0,0.3875,0.3294219006557594,0.1875,0.7739170535544012,False,0.32891845860526014,0.012500000000000011,0.7845905773881776,False,0.4143226995970617,0.31249999999999994,0.8247749985372992,False,0.2989503674187831,0.31249999999999994,0.7888388346042456,False,2729,75,75,False,True,False,False,True,False,False,True,False,False,True,False
3,1,0.8125,0.34187702071164106,0.6125,0.7677179996114635,False,0.33154015405109516,0.4125,0.7798411644002978,False,0.4510426835408703,0.11250000000000004,0.7574621342265461,False,0.3256769072169733,0.11250000000000004,0.7533448341577835,False,2519,87,87,False,True,False,False,True,False,False,True,False,False,True,False
3,2,0.9875,0.43668838003020105,0.7875000000000001,0.6533072909556623,False,0.43139723092325466,0.5875,0.6595868352787407,False,0.508383338457373,0.2875000000000001,0.6760341606365423,False,0.4034041417570602,0.2875000000000001,0.6645337252996645,False,2093,38,38,False,True,False,False,True,False,False,True,False,False,True,False
3,3,0.6875,0.40515897550690994,0.4875,0.6714425461622868,False,0.3903352656716573,0.2875,0.6877620563439055,False,0.5106908180370503,0.012499999999999956,0.6571448207016002,False,0.4109242665063765,0.012499999999999956,0.6529954048918307,False,657,6,85,False,True,False,False,True,False,False,True,False,False,True,False
3,4,0.08750000000000001,0.37183263836390956,0.1125,0.7296683418076185,False,0.35084352635595883,0.3125,0.7441471051567695,False,0.4671300180434229,0.6124999999999999,0.7387945525659156,False,0.3516978771974768,0.6124999999999999,0.7236399105790053,False,2129,80,80,False,True,False,False,True,False,False,True,False,False,True,False
3,5,0.6375,0.45945956280200084,0.43749999999999994,0.5805625660934866,False,0.45832901190861086,0.23749999999999993,0.5725129679377355,False,0.7068865713198267,0.0625,0.39689483698826367,False,0.5913430515684334,0.0625,0.4391160808341359,False,847,31,31,False,True,False,False,True,False,True,True,False,False,True,False
3,6,0.41250000000000003,0.3484202340003635,0.21250000000000002,0.755527232083956,False,0.3501203831097838,0.012500000000000011,0.7549311631484235,False,0.4262078986334603,0.2874999999999999,0.80422111987527,False,0.30878078787499463,0.2874999999999999,0.7780707000947167,False,3195,13,13,False,True,False,False,True,False,False,True,False,False,True,False
3,7,0.1875,0.33623741954014374,0.012500000000000011,0.7784696778686301,False,0.33064820820140417,0.21250000000000002,0.7803075698521553,False,0.4141162787958299,0.5125,0.8122812193778411,False,0.2937617084418861,0.5125,0.8016795650984208,False,2379,34,34,False,True,False,False,True,False,False,True,False,False,True,False
3,8,0.9125000000000001,0.49101935353946813,0.7125000000000001,0.5729256019395276,False,0.4755329236212017,0.5125000000000001,0.5812626174179256,False,0.556688470219534,0.21250000000000013,0.5704573208467546,False,0.47034900137624225,0.21250000000000013,0.567235914361625,False,656,36,36,False,True,False,False,True,False,False,True,False,False,True,False
3,9,0.5125,0.49562374895906025,0.31249999999999994,0.5765059157529054,False,0.4843225568246392,0.11249999999999993,0.5703717672235822,False,0.5863382216418704,0.1875,0.5073113365540824,False,0.48605207681010776,0.1875,0.5586061104892057,False,947,52,52,False,True,False,False,True,False,False,True,False,False,True,False
3,10,0.28750000000000003,0.35565101942913435,0.08750000000000002,0.7432573274620945,False,0.3326888836058526,0.11249999999999999,0.7676939191188036,False,0.44426347122843723,0.4124999999999999,0.8100545959297638,False,0.3353790137096241,0.4124999999999999,0.7467174366453279,False,2064,91,91,False,True,False,False,True,False,False,True,False,False,True,False
3,11,0.36250000000000004,0.37812006543719445,0.16250000000000003,0.7192146615853766,False,0.3882101807504249,0.03749999999999998,0.7140486524941384,False,0.49334588035032134,0.3374999999999999,0.7001614536662825,False,0.36897602953754716,0.3374999999999999,0.7004021193623873,False,1680,23,23,False,True,False,False,True,False,False,True,False,False,True,False
3,12,0.6125,0.3169787988151115,0.41250000000000003,0.7880753488976625,False,0.31759058185614264,0.21250000000000002,0.7962726033898969,False,0.4371624162154817,0.08749999999999991,0.7559584419399608,False,0.30813148248212396,0.08749999999999991,0.7678836013198284,False,2170,51,51,False,True,False,False,True,False,False,True,False,False,True,False
3,13,0.4625,0.388228443485356,0.2625,0.6987834278738533,False,0.39904883617107767,0.0625,0.69250454815018,False,0.4757726793647373,0.23749999999999993,0.7094802559257398,False,0.3723650881766094,0.23749999999999993,0.7081189091807503,False,1605,5,5,False,True,False,False,True,False,False,True,False,False,True,False
3,14,0.7375,0.4943422423651461,0.5375000000000001,0.5504967579341127,False,0.4984622022989875,0.3375,0.542902220873507,False,0.6387755743578524,0.03750000000000009,0.4867720352723263,False,0.562808864895484,0.03750000000000009,0.47309791485171976,False,823,91,91,False,True,False,False,True,False,False,True,False,False,True,False
3,15,0.36250000000000004,0.4473046672883768,0.16250000000000003,0.6333058282266488,False,0.4435818944917239,0.03749999999999998,0.6437734336101865,False,0.47946376407924074,0.3374999999999999,0.7010150163617762,False,0.39167304192892405,0.3374999999999999,0.6748539165354744,False,1463,72,72,False,True,False,False,True,False,False,True,False,False,True,False
3,16,0.9375,0.2813875703338108,0.7375,0.8411646602773304,False,0.2736623499666636,0.5375,0.8440334127464416,False,0.3750932706039434,0.23750000000000004,0.8543905060946898,False,0.24070834374491357,0.23750000000000004,0.8514759960137073,False,2341,18,18,False,True,False,False,True,False,False,True,False,False,True,False
3,17,0.6875,0.3818087446328723,0.4875,0.7197068461554348,False,0.3724213115204089,0.2875,0.724797539861047,False,0.5009271178375537,0.012499999999999956,0.6858671128285793,False,0.37791558960089666,0.012499999999999956,0.6924361015833538,False,1976,10,10,False,True,False,False,True,False,False,True,False,False,True,False
3,18,0.28750000000000003,0.3901869881389102,0.08750000000000002,0.7122735705274751,False,0.365699282696309,0.11249999999999999,0.7249625301482929,False,0.4980918746216366,0.4124999999999999,0.6967553743641539,False,0.3769206615406431,0.4124999999999999,0.6906506180538547,False,1360,28,28,False,True,False,False,True,False,False,True,False,False,True,False
3,19,0.48750000000000004,0.3303214932026549,0.28750000000000003,0.7864592013795876,False,0.32359371000407433,0.08750000000000002,0.7754151779548885,False,0.40745858797134216,0.2124999999999999,0.792891546332368,False,0.2858082789833888,0.2124999999999999,0.8048735304707612,False,2447,50,17,False,True,False,False,True,False,False,True,False,False,True,False
3,20,0.7125000000000001,0.3508087204103525,0.5125000000000002,0.7451177604333318,False,0.36582046827503967,0.3125000000000001,0.7220722129303606,False,0.4641902628678982,0.012500000000000178,0.7250598096762998,False,0.34143688049590304,0.012500000000000178,0.7340012667203949,False,1150,5,58,False,True,False,False,True,False,False,True,False,False,True,False
3,21,0.7375,0.3426159689306424,0.5375000000000001,0.7658459560849024,False,0.3432155827203246,0.3375,0.7633393302206102,False,0.4313585475752908,0.03750000000000009,0.7809797903681321,False,0.31737851034372955,0.03750000000000009,0.7793275348583523,False,2189,47,47,False,True,False,False,True,False,False,True,False,False,True,False
3,22,0.0125,0.3566966218427521,0.1875,0.7503847672273466,False,0.34406301403226836,0.3875,0.7517807972133932,False,0.4388936213831355,0.6875,0.7959241846134736,False,0.3240581166691361,0.6875,0.7599616730930242,False,2490,8,8,False,True,False,False,True,False,False,True,False,False,True,False
3,23,0.8875,0.4109027246449355,0.6875,0.6775653330310768,False,0.38654368831261454,0.48749999999999993,0.6827371785000709,False,0.4864751902100207,0.1875,0.665093458182402,False,0.37515948443136193,0.1875,0.6695703359131213,False,798,15,15,False,True,False,False,True,False,False,True,False,False,True,False
3,24,0.48750000000000004,0.459968169908891,0.28750000000000003,0.6168970241187044,False,0.46575840181574535,0.08750000000000002,0.5805231665978369,False,0.5690461750615767,0.2124999999999999,0.5570750119451852,False,0.4672179794997373,0.2124999999999999,0.5861696631729371,False,726,21,21,False,True,False,False,True,False,False,True,False,False,True,False
3,25,0.9875,0.3219797019403545,0.7875000000000001,0.7899548117858596,False,0.3136295692350257,0.5875,0.7928539086574574,False,0.41787711172906916,0.2875000000000001,0.7835692376631705,False,0.2894162537075283,0.2875000000000001,0.7988152949851731,False,1943,50,50,False,True,False,False,True,False,False,True,False,False,True,False
3,26,0.6125,0.39857085367554057,0.41250000000000003,0.6808717299408462,False,0.40352763944941783,0.21250000000000002,0.6638243890662292,False,0.628539218059154,0.08749999999999991,0.48450665849259167,False,0.4754515911695564,0.08749999999999991,0.5632914319544694,False,888,66,96,False,True,False,False,True,False,False,True,False,False,True,False
