seed,latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
9,0,0.2375,0.37382842816103323,0.03749999999999998,0.723011419900371,False,0.3514785432000588,0.16250000000000003,0.7456274854431602,False,0.42820557890614286,0.46249999999999997,0.7861439900806231,False,0.31599056800284886,0.46249999999999997,0.760591038630908,False,2300,48,48,False,True,False,False,True,False,False,True,False,False,True,False
9,1,0.41250000000000003,0.3347572089814599,0.21250000000000002,0.7734102113631287,False,0.33912158264497816,0.012500000000000011,0.7686247990288818,False,0.42717363788206497,0.2874999999999999,0.7970575315179288,False,0.30412316849439336,0.2874999999999999,0.7821405182953811,False,3049,13,13,False,True,False,False,True,False,False,True,False,False,True,False
9,2,0.3125,0.41825512495403094,0.11249999999999999,0.6785034327033618,False,0.4196954417932135,0.08750000000000002,0.6594513618447808,False,0.502532375537722,0.38749999999999996,0.6736550970403503,False,0.3989210575388802,0.38749999999999996,0.6655970427391374,False,917,94,94,False,True,False,False,True,False,False,True,False,False,True,False
9,3,0.0625,0.3071937564001508,0.1375,0.8097017609065195,False,0.2999122279051021,0.3375,0.8090232373384075,False,0.3920850224424224,0.6375,0.8459493053107768,False,0.2661213155448351,0.6375,0.825583785505664,False,3257,53,53,False,True,False,False,True,False,False,True,False,False,True,False
9,4,0.41250000000000003,0.26108257911260146,0.21250000000000002,0.8651971853310704,False,0.26533298180444087,0.012500000000000011,0.8580579397934854,False,0.3744479280478158,0.2874999999999999,0.8593495685458192,False,0.24131930904448462,0.2874999999999999,0.8606399163480264,False,2435,34,34,False,True,False,False,True,False,False,True,False,False,True,False
9,5,0.4625,0.3205650225975899,0.2625,0.7954223310213975,False,0.3197010632692978,0.0625,0.7896486497328369,False,0.4261808334622943,0.23749999999999993,0.7807462448768666,False,0.296232542756906,0.23749999999999993,0.790657792031862,False,2206,93,93,False,True,False,False,True,False,False,True,False,False,True,False
9,6,0.0125,0.35491675106895193,0.1875,0.7530412425064724,False,0.34057375594318473,0.3875,0.7551490784648844,False,0.43206123185067824,0.6875,0.8057785280637058,False,0.3186315478556203,0.6875,0.7669163406976676,False,2522,8,8,False,True,False,False,True,False,False,True,False,False,True,False
9,7,0.6625000000000001,0.340943494951889,0.4625000000000001,0.7687739973735181,False,0.33143249143251363,0.26250000000000007,0.7701218278060207,False,0.43460340408354026,0.03749999999999987,0.7903502545819547,False,0.3121436115890127,0.03749999999999987,0.771312428622412,False,1259,68,18,False,True,False,False,True,False,False,True,False,False,True,False
9,8,0.8375000000000001,0.32972811601681296,0.6375000000000002,0.7796091562034462,False,0.32072054866933764,0.4375000000000001,0.7922086680517265,False,0.43181384247543986,0.13750000000000018,0.7886161227353093,False,0.30652427835631113,0.13750000000000018,0.7823221808417083,False,2408,84,84,False,True,False,False,True,False,False,True,False,False,True,False
9,9,0.36250000000000004,0.608049432843665,0.16250000000000003,0.40590018839862124,False,0.6257257802296756,0.03749999999999998,0.4071649507321286,False,0.5284263902114013,0.3374999999999999,0.53037479614725,False,0.5141796889544837,0.3374999999999999,0.48822971730717224,False,525,92,60,False,True,False,False,True,False,False,True,False,False,True,False
9,10,0.9625000000000001,0.29449438459423116,0.7625000000000002,0.8229297212303448,False,0.2954032827398426,0.5625000000000001,0.808133831104745,False,0.3875248869581305,0.2625000000000002,0.8384676109376226,False,0.2551335745556452,0.2625000000000002,0.8318295075474356,False,2158,4,4,False,True,False,False,True,False,False,True,False,False,True,False
9,11,0.5375000000000001,0.383079506814638,0.3375000000000001,0.716938751191001,False,0.39357876813229675,0.13750000000000007,0.6933555781463548,False,0.5091109809666061,0.16249999999999987,0.657891255260818,False,0.37894728391888555,0.16249999999999987,0.6873810998761901,False,1115,65,65,False,True,False,False,True,False,False,True,False,False,True,False
9,12,0.7875000000000001,0.42344194786715006,0.5875000000000001,0.6668510777739042,False,0.408277819696072,0.38750000000000007,0.6670700465082956,False,0.5607545438410863,0.08750000000000013,0.6053907753157755,False,0.44219458082489993,0.08750000000000013,0.6055600710757235,False,1201,17,17,False,True,False,False,True,False,False,True,False,False,True,False
9,13,0.5125,0.38191887449732553,0.31249999999999994,0.707189992501419,False,0.36674308060048266,0.11249999999999993,0.7281526851479613,False,0.4706318623221438,0.1875,0.6707124352962318,False,0.3569892785913594,0.1875,0.7159089507811695,False,869,57,57,False,True,False,False,True,False,False,True,False,False,True,False
9,14,0.6125,0.3832618088334404,0.41250000000000003,0.7243657858211613,False,0.38432938050742893,0.21250000000000002,0.7102130829158687,False,0.525233471545384,0.08749999999999991,0.6435619599983852,False,0.38797902491532943,0.08749999999999991,0.6692580404945296,False,1925,29,29,False,True,False,False,True,False,False,True,False,False,True,False
9,15,0.6875,0.4917402384959063,0.4875,0.5776466861335916,False,0.48189205444770833,0.2875,0.5763706230795075,False,0.6460913729718872,0.012499999999999956,0.4753815547706636,False,0.548842135275736,0.012499999999999956,0.5033574129710844,False,1460,54,54,False,True,False,False,True,False,False,True,False,False,True,False
9,16,0.8625,0.3376598734415218,0.6625000000000001,0.7721995353604332,False,0.3453001122615207,0.4625,0.7633377593575317,False,0.46344465340216334,0.1625000000000001,0.7093284532699412,False,0.3236286532017605,0.1625000000000001,0.7494470080392673,False,2162,46,46,False,True,False,False,True,False,False,True,False,False,True,False
9,17,0.8375000000000001,0.3011656807932316,0.6375000000000002,0.8168831654611847,False,0.2889058341590175,0.4375000000000001,0.8252034559361288,False,0.41609205528922555,0.13750000000000018,0.7999288755659967,False,0.2839820173503316,0.13750000000000018,0.8081672290356863,False,2316,54,54,False,True,False,False,True,False,False,True,False,False,True,False
9,18,0.6125,0.3775413909887957,0.41250000000000003,0.7254608181346539,False,0.38079526607157066,0.21250000000000002,0.7254104990735536,False,0.518919176464792,0.08749999999999991,0.6724859890160783,False,0.3905130746170711,0.08749999999999991,0.6797991346155096,False,1934,93,93,False,True,False,False,True,False,False,True,False,False,True,False
