seed,latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
4,0,0.6625000000000001,0.5656629320240343,0.4625000000000001,0.4509355272654175,False,0.5253306047011129,0.26250000000000007,0.4688330602089622,False,0.5682810340403792,0.03749999999999987,0.5105467938748285,False,0.5441205306387072,0.03749999999999987,0.47157079512933037,False,275,19,98,False,True,False,False,True,False,False,True,False,False,True,False
4,1,0.16250000000000003,0.3198920255057568,0.03749999999999998,0.7942866550615381,False,0.2963316299322277,0.2375,0.8106326839127134,False,0.41034716668645765,0.5374999999999999,0.8281446976605906,False,0.28012897914736634,0.5374999999999999,0.8076409113161656,False,4001,32,28,False,True,False,False,True,False,False,True,False,False,True,False
4,2,0.0625,0.4289887454564425,0.1375,0.6569284236068452,False,0.42858157248557815,0.3375,0.6456789235944644,False,0.5132780452577754,0.6375,0.6657240881044868,False,0.41722266318513723,0.6375,0.6445025944312188,False,1119,24,24,False,True,False,False,True,False,False,True,False,False,True,False
4,3,0.5375000000000001,0.33762273519716224,0.3375000000000001,0.7654137919707591,False,0.3476271157977079,0.13750000000000007,0.7580440240654063,False,0.4476565513274613,0.16249999999999987,0.7312582706534978,False,0.3205515430353276,0.16249999999999987,0.7604795262209438,False,1401,39,39,False,True,False,False,True,False,False,True,False,False,True,False
4,4,0.8875,0.40723401780822477,0.6875,0.685416163273863,False,0.38571405503024825,0.48749999999999993,0.6982586097475626,False,0.5000059798604441,0.1875,0.6586728959533618,False,0.38453720948878123,0.1875,0.6872647774662617,False,1774,59,59,False,True,False,False,True,False,False,True,False,False,True,False
4,5,0.08750000000000001,0.4232740726993768,0.1125,0.6456859755990509,False,0.42388732054280565,0.3125,0.663844926476057,False,0.42848345942951027,0.6124999999999999,0.7651496545251008,False,0.34323425667469065,0.6124999999999999,0.7272172097452118,False,850,45,45,False,True,False,False,True,False,False,True,False,False,True,False
4,6,0.7875000000000001,0.4215526894959596,0.5875000000000001,0.6739347364396672,False,0.42230165639178074,0.38750000000000007,0.6567916258809946,False,0.5114800572728964,0.08750000000000013,0.6861524488245956,False,0.4077019433539889,0.08750000000000013,0.6607403540032842,False,2190,21,21,False,True,False,False,True,False,False,True,False,False,True,False
4,7,0.7875000000000001,0.4976183065475893,0.5875000000000001,0.5201528264258591,False,0.5224070055986655,0.38750000000000007,0.5072417221684177,False,0.5358153252086837,0.08750000000000013,0.5537785399146841,False,0.4620856020705971,0.08750000000000013,0.5360816566426918,False,402,15,85,False,True,False,False,True,False,False,True,False,False,True,False
4,8,0.6125,0.3586939493423694,0.41250000000000003,0.7501953426565138,False,0.34192135658617673,0.21250000000000002,0.7617926908063147,False,0.4393193480458626,0.08749999999999991,0.7786110971419951,False,0.32099643171334125,0.08749999999999991,0.7555196963204397,False,1959,78,78,False,True,False,False,True,False,False,True,False,False,True,False
4,9,0.48750000000000004,0.3488736390478938,0.28750000000000003,0.7545582241561067,False,0.35949652280930866,0.08750000000000002,0.7360680937077937,False,0.4298470249276308,0.2124999999999999,0.7596569622425646,False,0.3096317026700811,0.2124999999999999,0.7820469031086229,False,2405,90,90,False,True,False,False,True,False,False,True,False,False,True,False
4,10,0.037500000000000006,0.2836613853470247,0.1625,0.8303288368563557,False,0.28649660867230353,0.36250000000000004,0.8351263209950552,False,0.3949777764600092,0.6625,0.8399411826243305,False,0.2591192095991225,0.6625,0.8318497402376653,False,2679,41,41,False,True,False,False,True,False,False,True,False,False,True,False
4,11,0.6125,0.38531512704243487,0.41250000000000003,0.70887302952059,False,0.37491594288714347,0.21250000000000002,0.7100070026035986,False,0.48974630260530727,0.08749999999999991,0.678934556114946,False,0.37251366070278036,0.08749999999999991,0.7005630997972171,False,1241,62,62,False,True,False,False,True,False,False,True,False,False,True,False
4,12,0.0625,0.309298681245624,0.1375,0.8095686759963202,False,0.31370536351979617,0.3375,0.796452461808517,False,0.4123079718219994,0.6375,0.7878831400620424,False,0.28468104630327606,0.6375,0.8061414016608563,False,1827,39,39,False,True,False,False,True,False,False,True,False,False,True,False
4,13,0.5875000000000001,0.3125555305407026,0.3875000000000001,0.8070885005415237,False,0.2925166482345751,0.1875000000000001,0.8179096089692643,False,0.42684022599463733,0.11249999999999982,0.7724878259064673,False,0.2843250495156151,0.11249999999999982,0.7959980767353144,False,2426,28,28,False,True,False,False,True,False,False,True,False,False,True,False
4,14,0.3125,0.30344045991082513,0.11249999999999999,0.8153277408189883,False,0.30000306838162605,0.08750000000000002,0.8163560914543951,False,0.4037099303121947,0.38749999999999996,0.820155496444721,False,0.27360346625747767,0.38749999999999996,0.8158147845258432,False,3240,18,18,False,True,False,False,True,False,False,True,False,False,True,False
4,15,0.6125,0.462052951282778,0.41250000000000003,0.6073952524288968,False,0.43110408190691085,0.21250000000000002,0.6270442401081199,False,0.5001857165860171,0.08749999999999991,0.6558257809452975,False,0.4051620787486203,0.08749999999999991,0.6453516898637657,False,534,93,93,False,True,False,False,True,False,False,True,False,False,True,False
