seed,latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
8,0,0.6125,0.35423020932765215,0.41250000000000003,0.748776027932265,False,0.3380607961157247,0.21250000000000002,0.7689563652925245,False,0.41499237887668095,0.08749999999999991,0.8088207324784383,False,0.3010342065617384,0.08749999999999991,0.7804645052623729,False,2610,97,97,False,True,False,False,True,False,False,True,False,False,True,False
8,1,0.6375,0.35010304239892354,0.43749999999999994,0.7514034565426156,False,0.3602302145440943,0.23749999999999993,0.7340142991631815,False,0.45623355705622604,0.0625,0.7307697400660298,False,0.3460590667023262,0.0625,0.7307366083357484,False,669,6,6,False,True,False,False,True,False,False,True,False,False,True,False
8,2,0.6625000000000001,0.33442580878928274,0.4625000000000001,0.7807438386875332,False,0.3252355196217428,0.26250000000000007,0.7745932072996583,False,0.4372008513464861,0.03749999999999987,0.7577764434531797,False,0.3093964736899575,0.03749999999999987,0.772723269025262,False,1648,83,83,False,True,False,False,True,False,False,True,False,False,True,False
8,3,0.8375000000000001,0.38714827893633497,0.6375000000000002,0.7135741421662803,False,0.3834531084612868,0.4375000000000001,0.7038791800324079,False,0.481837758218592,0.13750000000000018,0.687750652185258,False,0.3624953131516092,0.13750000000000018,0.7154768813434643,False,1559,43,43,False,True,False,False,True,False,False,True,False,False,True,False
8,4,0.6875,0.31600725625358994,0.4875,0.7965359247097713,False,0.3018811492958571,0.2875,0.8092888687613794,False,0.40582716830819676,0.012499999999999956,0.819693843364472,False,0.27519560360883477,0.012499999999999956,0.8131251046085857,False,2773,16,16,False,True,False,False,True,False,False,True,False,False,True,False
8,5,0.9125000000000001,0.304525597543554,0.7125000000000001,0.8119458504352057,False,0.30127060442957676,0.5125000000000001,0.8128939567193001,False,0.394266460334049,0.21250000000000013,0.8248659080065409,False,0.2638908286452303,0.21250000000000013,0.8315499090847205,False,2940,9,9,False,True,False,False,True,False,False,True,False,False,True,False
8,6,0.6125,0.4335087061304901,0.41250000000000003,0.6580791609874773,False,0.43466406398864543,0.21250000000000002,0.6468951082145618,False,0.5717148002604973,0.08749999999999991,0.5812576765573472,False,0.4460901394619047,0.08749999999999991,0.5993626824485127,False,1664,29,29,False,True,False,False,True,False,False,True,False,False,True,False
8,7,0.1875,0.3243436492460583,0.012500000000000011,0.7885809365039452,False,0.3047835762553356,0.21250000000000002,0.804532132748256,False,0.4275655156406367,0.5125,0.7660582124292449,False,0.2943571681570232,0.5125,0.7761424236247003,False,1162,66,66,False,True,False,False,True,False,False,True,False,False,True,False
8,8,0.8375000000000001,0.3792421807250512,0.6375000000000002,0.7215578555225199,False,0.37142368469135945,0.4375000000000001,0.7172299563084948,False,0.4614862095281764,0.13750000000000018,0.708470063092705,False,0.34298010246252475,0.13750000000000018,0.7362955188858842,False,1337,50,50,False,True,False,False,True,False,False,True,False,False,True,False
8,9,0.5375000000000001,0.34869024239516533,0.3375000000000001,0.7599811439732405,False,0.35969532480034583,0.13750000000000007,0.7474826953732956,False,0.4542136218719187,0.16249999999999987,0.72674719848221,False,0.3284682055710779,0.16249999999999987,0.7561185273176707,False,2154,39,39,False,True,False,False,True,False,False,True,False,False,True,False
