latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.9875,0.2513121531363578,0.7875000000000001,0.8776094479886378,False,0.24787060566433206,0.5875,0.8762758227949552,False,0.364088344064632,0.2875000000000001,0.8723460078443989,False,0.22451868615026216,0.2875000000000001,0.8764048111200728,False,10786,28,94,False,True,False,False,True,False,False,True,False,False,True,False
1,0.16250000000000003,0.26616762156387697,0.03749999999999998,0.8578736183729693,False,0.262365462630731,0.2375,0.8603179047643955,False,0.38078917275302904,0.5374999999999999,0.8441197344642389,False,0.2449305786969247,0.5374999999999999,0.8530224943258261,False,6301,40,40,False,True,False,False,True,False,False,True,False,False,True,False
2,0.36250000000000004,0.25648843789148656,0.16250000000000003,0.8660832207516372,False,0.2507428990352819,0.03749999999999998,0.8703221966140546,False,0.3612765602368153,0.3374999999999999,0.8864767184642974,False,0.22917391729481706,0.3374999999999999,0.8690109422809692,False,5885,84,58,False,True,False,False,True,False,False,True,False,False,True,False
3,0.6875,0.40796085874025545,0.4875,0.4644379044806115,False,0.42778499309833795,0.2875,0.4347213522867402,False,0.9632195278579125,0.012499999999999956,0.028799247194258564,True,0.7463890323535207,0.012499999999999956,0.15867794425724321,False,3569,2,2,False,True,False,False,True,False,True,True,True,True,True,False
4,0.5625,0.2771609762229682,0.3625,0.8481282387978116,False,0.2736296029773887,0.16249999999999998,0.8479335248624672,False,0.39672881823968553,0.13749999999999996,0.8223896032899964,False,0.25726322389732303,0.13749999999999996,0.8374335133804257,False,4325,12,12,False,True,False,False,True,False,False,True,False,False,True,False
5,0.9625000000000001,0.24873132369826878,0.7625000000000002,0.8804820814302906,False,0.23344218414540185,0.5625000000000001,0.8917812839930016,False,0.3623485588006349,0.2625000000000002,0.8640690144268676,False,0.21820833010682716,0.2625000000000002,0.8783271436316008,False,4379,61,61,False,True,False,False,True,False,False,True,False,False,True,False
6,0.9875,0.3116533372114859,0.7875000000000001,0.8085632110604563,False,0.3012487975044471,0.5875,0.8138746121363126,False,0.437798055419913,0.2875000000000001,0.7794628646428935,False,0.30391087861773514,0.2875000000000001,0.7850764273681641,False,3603,82,82,False,True,False,False,True,False,False,True,False,False,True,False
7,0.7625,0.2802363162308814,0.5625,0.8426614767777268,False,0.2819551072320531,0.36249999999999993,0.8405907725951184,False,0.3949539382478833,0.0625,0.836173562396207,False,0.257264003338733,0.0625,0.8361210884949356,False,6224,35,35,False,True,False,False,True,False,False,True,False,False,True,False
8,0.9875,0.2904687423285154,0.7875000000000001,0.8239342413690572,False,0.2949165873145395,0.5875,0.826650446721929,False,0.39791677810180603,0.2875000000000001,0.8349102341806585,False,0.2667204397757036,0.2875000000000001,0.8282828645120043,False,7202,38,55,False,True,False,False,True,False,False,True,False,False,True,False
9,0.5125,0.29557342063129477,0.31249999999999994,0.8195982614481182,False,0.28877498683296854,0.11249999999999993,0.8316527240836151,False,0.39186946816012636,0.1875,0.8367683646768229,False,0.26439758556485604,0.1875,0.8376498136630349,False,7319,45,45,False,True,False,False,True,False,False,True,False,False,True,False
