latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.16250000000000003,0.254106195952166,0.03749999999999998,0.8731049338364543,False,0.24911987601840968,0.2375,0.8742415903609843,False,0.3619452276760897,0.5374999999999999,0.8752512361510639,False,0.22429318103117646,0.5374999999999999,0.8777351940526876,False,9365,38,94,False,True,False,False,True,False,False,True,False,False,True,False
1,0.5125,0.28719432288971314,0.31249999999999994,0.8347155078454879,False,0.2855431817230052,0.11249999999999993,0.8349530242068953,False,0.4038999073741585,0.1875,0.8132369691908157,False,0.2681092623633362,0.1875,0.8245015430555054,False,4680,40,40,False,True,False,False,True,False,False,True,False,False,True,False
2,0.36250000000000004,0.2515733105724627,0.16250000000000003,0.8712025408018151,False,0.246201143240926,0.03749999999999998,0.8754852666611697,False,0.3562085757377035,0.3374999999999999,0.8934016901358593,False,0.22332035875699985,0.3374999999999999,0.8744628652896679,False,5272,84,58,False,True,False,False,True,False,False,True,False,False,True,False
3,0.6875,0.40860526427330224,0.4875,0.4630783848100991,False,0.428470809666317,0.2875,0.4335099300932624,False,0.9617506241668841,0.012499999999999956,0.02817730809965904,True,0.7473753740999387,0.012499999999999956,0.15780297478110727,False,3549,2,2,False,True,False,False,True,False,True,True,True,True,True,False
4,0.5625,0.3179320856054242,0.3625,0.8003848369018586,False,0.31448157344134087,0.16249999999999998,0.8010271322420116,False,0.44648210754214956,0.13749999999999996,0.75831235726705,False,0.30772790610533685,0.13749999999999996,0.7756851515941825,False,2907,12,12,False,True,False,False,True,False,False,True,False,False,True,False
5,0.9625000000000001,0.2520227052578605,0.7625000000000002,0.877206349357297,False,0.23781273777436318,0.5625000000000001,0.8876980467482722,False,0.36387566625828305,0.2625000000000002,0.8643575248139911,False,0.221067259814834,0.2625000000000002,0.8741715573910287,False,3682,61,61,False,True,False,False,True,False,False,True,False,False,True,False
6,0.6875,0.32797692419027524,0.4875,0.7892069276168143,False,0.3182395906183706,0.2875,0.7913745468916337,False,0.45595271943629134,0.012499999999999956,0.7507012728902935,False,0.3249446901986597,0.012499999999999956,0.760340103100997,False,2861,82,82,False,True,False,False,True,False,False,True,False,False,True,False
7,0.7625,0.3312596039654465,0.5625,0.7853486819062162,False,0.3298371221128351,0.36249999999999993,0.787155801494907,False,0.445359578729017,0.0625,0.7753973700569499,False,0.31273336737702073,0.0625,0.7701193775186526,False,3990,35,35,False,True,False,False,True,False,False,True,False,False,True,False
8,0.6875,0.28185990215372214,0.4875,0.8317297027653193,False,0.2840654587119449,0.2875,0.8370612421257589,False,0.39410524267831326,0.012499999999999956,0.8423967985588244,False,0.2629568585469958,0.012499999999999956,0.8317488884139579,False,4031,55,55,False,True,False,False,True,False,False,True,False,False,True,False
9,0.5125,0.3001586609754716,0.31249999999999994,0.81405492625018,False,0.2926645373532628,0.11249999999999993,0.8277680480050252,False,0.39606101059121346,0.1875,0.8308331096971944,False,0.26898824544047906,0.1875,0.8324238873869937,False,6592,45,45,False,True,False,False,True,False,False,True,False,False,True,False
10,0.6875,0.25857461226729717,0.4875,0.8660803410395314,False,0.2653818695063713,0.2875,0.8596300673078197,False,0.3875006387105465,0.012499999999999956,0.8307828718180723,False,0.247301108049521,0.012499999999999956,0.8478685827779936,False,5416,11,11,False,True,False,False,True,False,False,True,False,False,True,False
11,0.6625000000000001,0.30134249784521405,0.4625000000000001,0.8189232010249451,False,0.2979220485089553,0.26250000000000007,0.8231364424341104,False,0.4211289760921598,0.03749999999999987,0.7968452296078923,False,0.2864784366903754,0.03749999999999987,0.8069701585558453,False,7373,38,38,False,True,False,False,True,False,False,True,False,False,True,False
12,0.037500000000000006,0.27618262117777137,0.1625,0.8465978503958059,False,0.26189777703126393,0.36250000000000004,0.8635745057809513,False,0.3762701536937475,0.6625,0.8646177632995308,False,0.24390370321399535,0.6625,0.8552723088355045,False,4257,78,78,False,True,False,False,True,False,False,True,False,False,True,False
13,0.28750000000000003,0.2578113509866644,0.08750000000000002,0.863012867651962,False,0.25434010264594675,0.11249999999999999,0.8685924273976376,False,0.36679975217330585,0.4124999999999999,0.8666072186508702,False,0.2280293109940683,0.4124999999999999,0.8672381313312206,False,5417,58,46,False,True,False,False,True,False,False,True,False,False,True,False
14,0.48750000000000004,0.27181179317794124,0.28750000000000003,0.851194504328706,False,0.26892431767126945,0.08750000000000002,0.8473500309771497,False,0.38305077771533635,0.2124999999999999,0.8560270287015013,False,0.2460239708133265,0.2124999999999999,0.8471856787168834,False,3980,74,74,False,True,False,False,True,False,False,True,False,False,True,False
15,0.5125,0.33507515861394466,0.31249999999999994,0.7763426747274116,False,0.3344226575811249,0.11249999999999993,0.7809295577624192,False,0.46811941191429784,0.1875,0.7263200541989936,False,0.3326948030661312,0.1875,0.7481384917295522,False,2197,55,7,False,True,False,False,True,False,False,True,False,False,True,False
16,0.08750000000000001,0.2773911906121188,0.1125,0.8487764833396475,False,0.282709582313059,0.3125,0.8407241115296016,False,0.39618348840559015,0.6124999999999999,0.8153203732834494,False,0.25688407324385354,0.6124999999999999,0.8341299789942453,False,3561,39,66,False,True,False,False,True,False,False,True,False,False,True,False
17,0.0125,0.40088831893851784,0.1875,0.6980404986714667,False,0.38696234109559136,0.3875,0.7074854015653723,False,0.48910867858804385,0.6875,0.7076487099659746,False,0.3786603081557739,0.6875,0.6923054100660802,False,1376,68,68,False,True,False,False,True,False,False,True,False,False,True,False
18,0.6875,0.2981418614267636,0.4875,0.8164957656605633,False,0.28424964912007455,0.2875,0.829415458342816,False,0.3919499871122327,0.012499999999999956,0.8368924112339018,False,0.25853931424532217,0.012499999999999956,0.8312058182252604,False,2641,16,16,False,True,False,False,True,False,False,True,False,False,True,False
19,0.1875,0.2936104949635526,0.012500000000000011,0.825904204760457,False,0.2910413411511923,0.21250000000000002,0.8258113280907197,False,0.3946523984098488,0.5125,0.8388183981666292,False,0.2664500774140335,0.5125,0.8294172516858583,False,2440,34,34,False,True,False,False,True,False,False,True,False,False,True,False
20,0.1875,0.7007086760462926,0.012500000000000011,0.36157719490367957,True,0.5720929858046913,0.21250000000000002,0.4140748104438622,False,0.4935227478524199,0.5125,0.5978490393001945,False,0.49038469398899787,0.5125,0.5084014592379311,False,4529,0,0,True,True,True,False,True,False,False,True,False,False,True,False
21,0.5125,0.35108510878942245,0.31249999999999994,0.7639969984255375,False,0.3408292342271446,0.11249999999999993,0.7662513569324476,False,0.45490928838578903,0.1875,0.7333818790406469,False,0.3237557006598848,0.1875,0.7621997656866418,False,2837,19,52,False,True,False,False,True,False,False,True,False,False,True,False
22,0.5125,0.34606394069311086,0.31249999999999994,0.7585007929719155,False,0.3373635879379472,0.11249999999999993,0.770440842374691,False,0.4175022771801885,0.1875,0.7856144314779515,False,0.30018283843314153,0.1875,0.7853562835866679,False,2609,72,72,False,True,False,False,True,False,False,True,False,False,True,False
23,0.5125,0.32432006702437777,0.31249999999999994,0.7952513069071643,False,0.31411404851141844,0.11249999999999993,0.7964958370831762,False,0.4468163596249428,0.1875,0.7548332691939124,False,0.3113588039197358,0.1875,0.7716153937928504,False,4946,40,40,False,True,False,False,True,False,False,True,False,False,True,False
24,0.1875,0.43257482893633536,0.012500000000000011,0.649828599839207,False,0.4095716647924167,0.21250000000000002,0.6834250711463872,False,0.4519376431483205,0.5125,0.7594155600642779,False,0.35732158516059953,0.5125,0.7225170416128376,False,2491,99,99,False,True,False,False,True,False,False,True,False,False,True,False
25,0.1875,0.4739757833440087,0.012500000000000011,0.6189982324015973,False,0.42879991082149893,0.21250000000000002,0.6458921823909585,False,0.47338773043903626,0.5125,0.7176593894322509,False,0.38338819161038873,0.5125,0.6907242807183572,False,3057,56,56,False,True,False,False,True,False,False,True,False,False,True,False
26,0.0625,0.31362280517576957,0.1375,0.806674083046689,False,0.31089676306773584,0.3375,0.7974330319540383,False,0.41703365212837173,0.6375,0.7983926724063951,False,0.28816263308602985,0.6375,0.8025907611523413,False,2550,53,53,False,True,False,False,True,False,False,True,False,False,True,False
27,0.8875,0.364899302031381,0.6875,0.7409178076864948,False,0.35929353155312715,0.48749999999999993,0.739194959165719,False,0.47454027723380365,0.1875,0.7099032776393583,False,0.3516049811827624,0.1875,0.7229070384849485,False,2219,88,88,False,True,False,False,True,False,False,True,False,False,True,False
28,0.8125,0.3919359572577916,0.6125,0.7121327370268723,False,0.37707265243458954,0.4125,0.7163167619725525,False,0.4604802510047735,0.11250000000000004,0.724739164050409,False,0.3379835285443621,0.11250000000000004,0.7321759224280849,False,2696,46,46,False,True,False,False,True,False,False,True,False,False,True,False
29,0.6125,0.3471011922062114,0.41250000000000003,0.7588694173567102,False,0.32143902502019495,0.21250000000000002,0.7830971971039279,False,0.4015986681284546,0.08749999999999991,0.8233064726783614,False,0.28779075534793064,0.08749999999999991,0.7971827665280198,False,2198,97,97,False,True,False,False,True,False,False,True,False,False,True,False
30,0.5875000000000001,0.31699928585082615,0.3875000000000001,0.7963574038154864,False,0.30252888299176506,0.1875000000000001,0.8094558726972284,False,0.4182247643171485,0.11249999999999982,0.7797063829698604,False,0.2817724073300215,0.11249999999999982,0.8036436740061196,False,2660,28,28,False,True,False,False,True,False,False,True,False,False,True,False
31,0.5375000000000001,0.3182655773702491,0.3375000000000001,0.7987604795871537,False,0.3168539777847569,0.13750000000000007,0.7879054866354289,False,0.41634230358282376,0.16249999999999987,0.8017528125283409,False,0.28490293850228043,0.16249999999999987,0.7998371996279506,False,2973,60,60,False,True,False,False,True,False,False,True,False,False,True,False
32,0.4375,0.3506614084482468,0.2375,0.7555919973062233,False,0.3427568573496931,0.03749999999999998,0.7491761884171538,False,0.4301989083948853,0.26249999999999996,0.7537310798635689,False,0.31102241278730436,0.26249999999999996,0.776861477152824,False,1934,43,43,False,True,False,False,True,False,False,True,False,False,True,False
33,0.3875,0.4127305352757965,0.1875,0.6741015973318064,False,0.4240139309554788,0.012500000000000011,0.6728289797725059,False,0.506471820074962,0.31249999999999994,0.6803437400877309,False,0.39758928807000293,0.31249999999999994,0.6758239769579101,False,2084,67,67,False,True,False,False,True,False,False,True,False,False,True,False
34,0.6625000000000001,0.29054846477852114,0.4625000000000001,0.8259325607857021,False,0.2838303112519892,0.26250000000000007,0.8365530400257508,False,0.4128987206093846,0.03749999999999987,0.8170859401720458,False,0.27944624641469296,0.03749999999999987,0.808097716207027,False,2169,84,84,False,True,False,False,True,False,False,True,False,False,True,False
35,0.037500000000000006,0.33907510682147535,0.1625,0.7765009189671623,False,0.3282943177354598,0.36250000000000004,0.7790917947323412,False,0.42531221181381984,0.6625,0.7959024788130158,False,0.30131496341526387,0.6625,0.7892619438778008,False,2914,77,77,False,True,False,False,True,False,False,True,False,False,True,False
36,0.4625,0.3080013791446723,0.2625,0.8086950949111006,False,0.3095990279539266,0.0625,0.8049535707897798,False,0.4243354894938677,0.23749999999999993,0.7809251032245709,False,0.2901385067017803,0.23749999999999993,0.7979178042017256,False,2404,93,93,False,True,False,False,True,False,False,True,False,False,True,False
37,0.48750000000000004,0.2990718164268842,0.28750000000000003,0.8213638534826131,False,0.2928906012806787,0.08750000000000002,0.8130017027880961,False,0.3998715154672794,0.2124999999999999,0.8161633697157092,False,0.2692783854707791,0.2124999999999999,0.8284438203672365,False,2837,81,81,False,True,False,False,True,False,False,True,False,False,True,False
38,0.037500000000000006,0.3705462306945211,0.1625,0.7453053981748176,False,0.3479786246904568,0.36250000000000004,0.7529588718612744,False,0.4627496209503972,0.6625,0.7404206542402655,False,0.3432166614691706,0.6625,0.7389154980149056,False,2016,44,44,False,True,False,False,True,False,False,True,False,False,True,False
39,0.4625,0.2828431796059434,0.2625,0.835276684670073,False,0.28702689966344674,0.0625,0.8212670079571229,False,0.3866053311355684,0.23749999999999993,0.846437297696771,False,0.253934941339774,0.23749999999999993,0.838587171388958,False,2931,30,30,False,True,False,False,True,False,False,True,False,False,True,False
40,0.6125,0.38158394640785276,0.41250000000000003,0.7143633480810445,False,0.37147558164646655,0.21250000000000002,0.7145394108802922,False,0.48878804808733045,0.08749999999999991,0.6806904009960122,False,0.3708856765250025,0.08749999999999991,0.7030386350108137,False,1156,62,62,False,True,False,False,True,False,False,True,False,False,True,False
41,0.1875,0.7931398458620614,0.012500000000000011,0.25893258279697545,True,0.6262390300721881,0.21250000000000002,0.3094799713528209,False,0.49400577668705725,0.5125,0.5173868774365928,False,0.5357055325172603,0.5125,0.41296854387591,False,3216,0,0,True,True,True,False,True,False,False,True,False,False,True,False
42,0.41250000000000003,0.35245459711709104,0.21250000000000002,0.7525888578729717,False,0.3488501110497121,0.012500000000000011,0.7594006511780441,False,0.4088596887912904,0.2874999999999999,0.8220463726422902,False,0.2995037702653248,0.2874999999999999,0.796744157475166,False,1891,34,34,False,True,False,False,True,False,False,True,False,False,True,False
43,0.3875,0.33227393255093585,0.1875,0.7811767324781652,False,0.35009470094600803,0.012500000000000011,0.748548313370036,False,0.4417501300360527,0.31249999999999994,0.7517010299333171,False,0.3101487556957748,0.31249999999999994,0.7647792980753416,False,2303,89,89,False,True,False,False,True,False,False,True,False,False,True,False
44,0.6875,0.47747113117116713,0.4875,0.5989479509120894,False,0.4674598836472711,0.2875,0.6124999157429072,False,0.5379958327371392,0.012499999999999956,0.6439012966705027,False,0.4606462573044958,0.012499999999999956,0.6151158930958943,False,1695,63,63,False,True,False,False,True,False,False,True,False,False,True,False
45,0.41250000000000003,0.3302815461341003,0.21250000000000002,0.776811328074009,False,0.33349084552643105,0.012500000000000011,0.7744086769519262,False,0.4186442028484345,0.2874999999999999,0.8112666277126881,False,0.29595782460412434,0.2874999999999999,0.7909968608741849,False,2879,13,13,False,True,False,False,True,False,False,True,False,False,True,False
46,0.6875,0.3122173838501727,0.4875,0.8094324579178559,False,0.32475352036271854,0.2875,0.7819659020120016,False,0.4605772354741283,0.012499999999999956,0.737719861844186,False,0.32378107543873647,0.012499999999999956,0.7580371941279084,False,2477,64,64,False,True,False,False,True,False,False,True,False,False,True,False
47,0.08750000000000001,0.3954008199887421,0.1125,0.689893607101227,False,0.3913373425921425,0.3125,0.6814789200151795,False,0.4333172230022958,0.6124999999999999,0.7411026182108045,False,0.3440344505808489,0.6124999999999999,0.7197967868237384,False,735,17,17,False,True,False,False,True,False,False,True,False,False,True,False
48,0.7375,0.34334104717731395,0.5375000000000001,0.7692846592844574,False,0.344824496119042,0.3375,0.763287027248602,False,0.46407262016119355,0.03750000000000009,0.7383018533118166,False,0.33323287411647773,0.03750000000000009,0.7481934123420405,False,2556,71,71,False,True,False,False,True,False,False,True,False,False,True,False
49,0.5875000000000001,0.30271345602970323,0.3875000000000001,0.8160360935382031,False,0.30179832035280163,0.1875000000000001,0.812619215761554,False,0.40193461408390063,0.11249999999999982,0.8181953270270587,False,0.26996974304848853,0.11249999999999982,0.8226771001437494,False,2735,9,9,False,True,False,False,True,False,False,True,False,False,True,False
50,0.08750000000000001,0.35732033982235767,0.1125,0.7460536867032174,False,0.33867491372927383,0.3125,0.7579302358405174,False,0.45436408410292195,0.6124999999999999,0.7548453374292312,False,0.3356546860098546,0.6124999999999999,0.7401949142588278,False,2130,80,80,False,True,False,False,True,False,False,True,False,False,True,False
