latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.9875,0.2359705639612647,0.7875000000000001,0.8943776402612977,False,0.23265896217212878,0.5875,0.8943422295978375,False,0.3497516049099594,0.2875000000000001,0.888635985099149,False,0.20816021026901332,0.2875000000000001,0.8944549503386084,False,15864,94,94,False,True,False,False,True,False,False,True,False,False,True,False
1,0.5125,0.24040139049113762,0.31249999999999994,0.8859050017839076,False,0.2393214493441549,0.11249999999999993,0.8872163040328468,False,0.355547561010197,0.1875,0.8785264920275093,False,0.21672686086540205,0.1875,0.8842267391189741,False,14542,84,40,False,True,False,False,True,False,False,True,False,False,True,False
2,0.6125,0.23528690119620077,0.41250000000000003,0.8899555201043073,False,0.22923271269856493,0.21250000000000002,0.8966289418483064,False,0.34173785376372456,0.08749999999999991,0.9097648978252404,False,0.20507717330219033,0.08749999999999991,0.8947565045760696,False,16027,99,58,False,True,False,False,True,False,False,True,False,False,True,False
3,0.6875,0.4170104295963133,0.4875,0.5303602939257803,False,0.4353711997277887,0.2875,0.5041405138647496,False,0.9115524887434338,0.012499999999999956,0.14639664367680255,True,0.6957902981483637,0.012499999999999956,0.2607847027374729,False,14441,2,2,False,True,False,False,True,False,True,True,True,True,True,False
4,0.5625,0.23216182686366893,0.3625,0.901575699547471,False,0.22875790977792698,0.16249999999999998,0.8987026721287609,False,0.35687451380026647,0.13749999999999996,0.8701864320265876,False,0.21062232904516232,0.13749999999999996,0.8888478320438087,False,19113,94,12,False,True,False,False,True,False,False,True,False,False,True,False
5,0.8375000000000001,0.22559422968022147,0.6375000000000002,0.9063914875753669,False,0.2152558775353296,0.4375000000000001,0.9131693208844969,False,0.3405950352909526,0.13750000000000018,0.8931343601134591,False,0.19440380381331246,0.13750000000000018,0.9062455766572576,False,13237,61,61,False,True,False,False,True,False,False,True,False,False,True,False
6,0.9875,0.24030668440352676,0.7875000000000001,0.8902506724760847,False,0.23443900487028935,0.5875,0.8922977402363758,False,0.3645294170558627,0.2875000000000001,0.870452660929815,False,0.22248211315772048,0.2875000000000001,0.8750263372118557,False,16314,82,82,False,True,False,False,True,False,False,True,False,False,True,False
7,0.36250000000000004,0.22821765417809414,0.16250000000000003,0.9003459066289098,False,0.22749003094967557,0.03749999999999998,0.8998828676132412,False,0.34345909459387947,0.3374999999999999,0.8982518391236609,False,0.20110296812926343,0.3374999999999999,0.9001367315864215,False,15403,83,35,False,True,False,False,True,False,False,True,False,False,True,False
8,0.9875,0.2514638109131625,0.7875000000000001,0.8698984942598302,False,0.2525130777240311,0.5875,0.8717648921937883,False,0.3619758551624964,0.2875000000000001,0.8806984429758886,False,0.22542148653821636,0.2875000000000001,0.8731814909814675,False,15264,74,55,False,True,False,False,True,False,False,True,False,False,True,False
9,0.5125,0.27123798414783495,0.31249999999999994,0.8473996057906819,False,0.2641352781377717,0.11249999999999993,0.859234136169909,False,0.3691439335951492,0.1875,0.8660921168490887,False,0.23837618828395246,0.1875,0.8662315044260266,False,14465,45,45,False,True,False,False,True,False,False,True,False,False,True,False
10,0.6875,0.22286057264645387,0.4875,0.906956567942341,False,0.22777585665718025,0.2875,0.9021775867051124,False,0.3514361902551407,0.012499999999999956,0.8761706500844223,False,0.20772760275510516,0.012499999999999956,0.89232855410899,False,12764,11,11,False,True,False,False,True,False,False,True,False,False,True,False
11,0.6625000000000001,0.2648541019850854,0.4625000000000001,0.8600895653265612,False,0.26171776327539975,0.26250000000000007,0.862681956515109,False,0.38163900410743623,0.03749999999999987,0.8457496054273873,False,0.24295573950746852,0.03749999999999987,0.8565164424610722,False,14962,84,38,False,True,False,False,True,False,False,True,False,False,True,False
12,0.037500000000000006,0.21356756529653476,0.1625,0.9155328168485598,False,0.20713434851771828,0.36250000000000004,0.9235608989070739,False,0.32332562450332425,0.6625,0.9281469332038719,False,0.18349803539299525,0.6625,0.9219191987468346,False,12435,74,78,False,True,False,False,True,False,False,True,False,False,True,False
13,0.48750000000000004,0.20338501505139883,0.28750000000000003,0.9268456808794217,False,0.20026310123076752,0.08750000000000002,0.9289286762330778,False,0.31934274549339603,0.2124999999999999,0.9214758927613579,False,0.17468924850861234,0.2124999999999999,0.9285711309809702,False,13097,46,46,False,True,False,False,True,False,False,True,False,False,True,False
14,0.8875,0.22166896964786775,0.6875,0.908394029640685,False,0.2177366544114393,0.48749999999999993,0.9091006135414361,False,0.3351637010374807,0.1875,0.9099454578109031,False,0.1916633432590119,0.1875,0.909021662089881,False,15590,28,74,False,True,False,False,True,False,False,True,False,False,True,False
15,0.5125,0.2853360087453959,0.31249999999999994,0.8377442423430982,False,0.28273782764951083,0.11249999999999993,0.8427624179018726,False,0.4140927389773428,0.1875,0.8064242936165916,False,0.27050334651832086,0.1875,0.8197300431811458,False,15596,99,7,False,True,False,False,True,False,False,True,False,False,True,False
