latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.9875,0.2389526510834089,0.7875000000000001,0.8910033411448606,False,0.2356853008698192,0.5875,0.8907026144369369,False,0.3520624596588058,0.2875000000000001,0.8860193002059807,False,0.211018056925261,0.2875000000000001,0.8915798306480361,False,14518,94,94,False,True,False,False,True,False,False,True,False,False,True,False
1,0.5125,0.247000056711853,0.31249999999999994,0.878615108526496,False,0.2445415296512522,0.11249999999999993,0.8815183605901795,False,0.362932879329548,0.1875,0.8685384375191773,False,0.22533820940819038,0.1875,0.8744310312140333,False,8967,84,40,False,True,False,False,True,False,False,True,False,False,True,False
2,0.36250000000000004,0.2369699596813979,0.16250000000000003,0.8875743913459215,False,0.2313096131837401,0.03749999999999998,0.8945734073096159,False,0.3432668681885578,0.3374999999999999,0.9084758299800497,False,0.20744905875222286,0.3374999999999999,0.8918976672203043,False,10334,84,58,False,True,False,False,True,False,False,True,False,False,True,False
3,0.6875,0.41020655825903185,0.4875,0.4732307871954341,False,0.4300872677360872,0.2875,0.4437743659133858,False,0.9647418115333821,0.012499999999999956,0.0450092871299631,True,0.7413121213316552,0.012499999999999956,0.17281057566124403,False,4063,2,2,False,True,False,False,True,False,True,True,True,True,True,False
4,0.5625,0.2563493094802828,0.3625,0.87464342624821,False,0.25136745710693886,0.16249999999999998,0.8727808248891833,False,0.37859541767149985,0.13749999999999996,0.8425312430378843,False,0.23458721832475204,0.13749999999999996,0.8627714953998143,False,10079,12,12,False,True,False,False,True,False,False,True,False,False,True,False
5,0.9625000000000001,0.23529781395719807,0.7625000000000002,0.8954679181217076,False,0.22472481320070792,0.5625000000000001,0.9019054222829891,False,0.34936089091409506,0.2625000000000002,0.8813776008347458,False,0.2039101004345344,0.2625000000000002,0.8959132307920183,False,8902,61,61,False,True,False,False,True,False,False,True,False,False,True,False
6,0.9875,0.26302050778649033,0.7875000000000001,0.8661288454491369,False,0.2559707867466433,0.5875,0.8677895508434671,False,0.38678060851020546,0.2875000000000001,0.8414384854838144,False,0.24790511698351614,0.2875000000000001,0.8481440636045148,False,8240,82,82,False,True,False,False,True,False,False,True,False,False,True,False
7,0.7625,0.23922583697399613,0.5625,0.8881136927104657,False,0.23917347148546597,0.36249999999999993,0.8865807230344087,False,0.3549745435984163,0.0625,0.88518486283199,False,0.21336473420205848,0.0625,0.8858426170619539,False,8723,64,35,False,True,False,False,True,False,False,True,False,False,True,False
8,0.9875,0.26013009279214216,0.7875000000000001,0.860035078409776,False,0.26156127649277827,0.5875,0.8617618575329974,False,0.37015955827488667,0.2875000000000001,0.8706979103044065,False,0.23473991953067186,0.2875000000000001,0.8632406681032836,False,11492,38,55,False,True,False,False,True,False,False,True,False,False,True,False
9,0.5125,0.28053433233072644,0.31249999999999994,0.836203548402792,False,0.27354460463607666,0.11249999999999993,0.8487120473515287,False,0.3777483925592737,0.1875,0.8546629904481846,False,0.24823983761423152,0.1875,0.8554473617277357,False,8223,45,45,False,True,False,False,True,False,False,True,False,False,True,False
