latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.41250000000000003,0.337323410358115,0.21250000000000002,0.7782833492852326,False,0.3335247450080223,0.012500000000000011,0.7700291276356033,False,0.4365785137344026,0.2874999999999999,0.7878678678253241,False,0.3106267175569538,0.2874999999999999,0.7772993019675394,False,5112,21,21,False,True,False,False,True,False,False,True,False,False,True,False
1,0.1875,0.6504961599969215,0.012500000000000011,0.42230762366361113,False,0.5504860026173926,0.21250000000000002,0.4665762831326144,False,0.5093438117990112,0.5125,0.619023816405599,False,0.4827836069774266,0.5125,0.5409525917685187,False,5968,77,0,False,True,False,False,True,False,False,True,False,False,True,False
2,0.0125,0.2861437783188754,0.1875,0.8410423627655325,False,0.2754995575393243,0.3875,0.8414858007368318,False,0.39742828699542165,0.6875,0.8354608649938771,False,0.26507288464338974,0.6875,0.8208371917964411,False,4861,97,54,False,True,False,False,True,False,False,True,False,False,True,False
3,0.5375000000000001,0.32247564818352914,0.3375000000000001,0.793253267225911,False,0.32876156998706185,0.13750000000000007,0.7826070977427156,False,0.4418484035906445,0.16249999999999987,0.7497704304450932,False,0.3080131179568041,0.16249999999999987,0.7796152746184768,False,2955,39,39,False,True,False,False,True,False,False,True,False,False,True,False
4,0.5125,0.29714688032373615,0.31249999999999994,0.8287250492558043,False,0.2866878889215033,0.11249999999999993,0.8271941550407101,False,0.41599382080860103,0.1875,0.792619951818905,False,0.27581126254615473,0.1875,0.8133972410370237,False,5197,83,52,False,True,False,False,True,False,False,True,False,False,True,False
5,0.9625000000000001,0.26895045259608286,0.7625000000000002,0.8562061907650559,False,0.2530797969496593,0.5625000000000001,0.8665224469860201,False,0.371917562559536,0.2625000000000002,0.853060770356517,False,0.23488165364991986,0.2625000000000002,0.8585432560641734,False,4121,83,45,False,True,False,False,True,False,False,True,False,False,True,False
6,0.0625,0.29606265992640335,0.1375,0.8280658626490423,False,0.2886933550541384,0.3375,0.8223209975999047,False,0.3977224779786145,0.6375,0.8402965155452833,False,0.26909444881381983,0.6375,0.8219465410940464,False,7729,21,21,False,True,False,False,True,False,False,True,False,False,True,False
7,0.5125,0.3613955878647196,0.31249999999999994,0.7456571335505628,False,0.35610204575743554,0.11249999999999993,0.7461064340950323,False,0.4788999640918403,0.1875,0.7089542642847808,False,0.35599529931065266,0.1875,0.7163795749032829,False,2039,40,40,False,True,False,False,True,False,False,True,False,False,True,False
8,0.6375,0.2586130552646122,0.43749999999999994,0.8693082525722701,False,0.24702201618331865,0.23749999999999993,0.8726426695633384,False,0.3749254862938515,0.0625,0.8569591092345907,False,0.23477955057861832,0.0625,0.8531181791410508,False,4267,78,78,False,True,False,False,True,False,False,True,False,False,True,False
9,0.037500000000000006,0.2563183247432419,0.1625,0.8719530043481996,False,0.24627071432906178,0.36250000000000004,0.8787061054370681,False,0.36753135238556645,0.6625,0.8655277222773585,False,0.2288782990226581,0.6625,0.8679262628393576,False,6673,35,20,False,True,False,False,True,False,False,True,False,False,True,False
10,0.037500000000000006,0.301364363841203,0.1625,0.8152897883320017,False,0.2963182277927414,0.36250000000000004,0.8239768313697216,False,0.39805647484126216,0.6625,0.8323201551496342,False,0.2646589409429375,0.6625,0.8245526343532308,False,3440,41,41,False,True,False,False,True,False,False,True,False,False,True,False
11,0.5125,0.33213293875672567,0.31249999999999994,0.7912909978331898,False,0.32527657570517166,0.11249999999999993,0.7911998719168295,False,0.45080719045109463,0.1875,0.7430798101817997,False,0.31422044898937096,0.1875,0.7732446836637022,False,7472,45,45,False,True,False,False,True,False,False,True,False,False,True,False
12,0.7125000000000001,0.29374486390455545,0.5125000000000002,0.8313606692507577,False,0.2992137049447797,0.3125000000000001,0.8210050122093407,False,0.4165756413529461,0.012500000000000178,0.7992012907981556,False,0.28158824121364645,0.012500000000000178,0.8143880685383336,False,5231,30,30,False,True,False,False,True,False,False,True,False,False,True,False
13,0.7625,0.33271265966483754,0.5625,0.7869503152410171,False,0.32358315837697016,0.36249999999999993,0.7903559955258014,False,0.4565270099565991,0.0625,0.737982579236415,False,0.3188817339910194,0.0625,0.7659334008617124,False,3445,28,28,False,True,False,False,True,False,False,True,False,False,True,False
14,0.8375000000000001,0.29435006340338143,0.6375000000000002,0.8273363105843208,False,0.2865255474615984,0.4375000000000001,0.8271356319993455,False,0.3869418810990274,0.13750000000000018,0.835270656199272,False,0.25313704098386147,0.13750000000000018,0.8418825253388935,False,6085,97,97,False,True,False,False,True,False,False,True,False,False,True,False
15,0.1875,0.6644058475727552,0.012500000000000011,0.4071663657258772,False,0.5574631748969985,0.21250000000000002,0.45303386562486747,False,0.5152631975660864,0.5125,0.5965888899267626,False,0.4963331490156565,0.5125,0.523362025158481,False,5218,0,0,False,True,True,False,True,False,False,True,False,False,True,False
16,0.6875,0.33366046781944814,0.4875,0.7828941767873335,False,0.3209235946678062,0.2875,0.7865030603412214,False,0.41774542097742917,0.012499999999999956,0.8086406839693802,False,0.29986688832452957,0.012499999999999956,0.792997633814711,False,4450,25,20,False,True,False,False,True,False,False,True,False,False,True,False
17,0.5125,0.26172716311433586,0.31249999999999994,0.8634624323355203,False,0.25314925029220503,0.11249999999999993,0.8701965889925859,False,0.3598451664835701,0.1875,0.8774032378713512,False,0.22260160828327014,0.1875,0.8696824430414039,False,2549,18,18,False,True,False,False,True,False,False,True,False,False,True,False
18,0.4625,0.33694865946098895,0.2625,0.777789988330059,False,0.3345079070186029,0.0625,0.7619154005626878,False,0.4315521806120527,0.23749999999999993,0.7548797645210341,False,0.3052577969269731,0.23749999999999993,0.7842745906747655,False,2116,69,69,False,True,False,False,True,False,False,True,False,False,True,False
19,0.037500000000000006,0.3192700756851209,0.1625,0.8039748863905168,False,0.3119316767927238,0.36250000000000004,0.7990148857538528,False,0.41948871612618,0.6625,0.7966032205053297,False,0.2938569627977268,0.6625,0.7955596236706554,False,4874,35,47,False,True,False,False,True,False,False,True,False,False,True,False
20,0.36250000000000004,0.339807629295679,0.16250000000000003,0.766027554234185,False,0.3355058286267908,0.03749999999999998,0.7767108303350125,False,0.4299749214792329,0.3374999999999999,0.7864332172878497,False,0.30723825319746234,0.3374999999999999,0.7684404868941351,False,2975,72,94,False,True,False,False,True,False,False,True,False,False,True,False
21,0.08750000000000001,0.3201283015149209,0.1125,0.7915629952800092,False,0.31124411147085196,0.3125,0.7991623179065305,False,0.4231672070605008,0.6124999999999999,0.8177531103477468,False,0.2997707313017348,0.6124999999999999,0.7863602236264509,False,2807,91,91,False,True,False,False,True,False,False,True,False,False,True,False
22,0.6125,0.40467988634302865,0.41250000000000003,0.6903207605261307,False,0.4117594531595029,0.21250000000000002,0.6762941868894091,False,0.5339787093394945,0.08749999999999991,0.6250120016835106,False,0.4100876055863234,0.08749999999999991,0.6491758695726273,False,1614,29,29,False,True,False,False,True,False,False,True,False,False,True,False
23,0.8875,0.3440013907533086,0.6875,0.7659660844548679,False,0.34926681918635827,0.48749999999999993,0.7530029387714193,False,0.4297380796744823,0.1875,0.7722457484186143,False,0.3061821233460711,0.1875,0.784111075514039,False,3478,90,90,False,True,False,False,True,False,False,True,False,False,True,False
24,0.6875,0.36343837345252106,0.4875,0.7429961082318662,False,0.371284819877413,0.2875,0.7367840225787924,False,0.48694776642137494,0.012499999999999956,0.7071050227357261,False,0.366074283217793,0.012499999999999956,0.7163702444979302,False,1632,70,70,False,True,False,False,True,False,False,True,False,False,True,False
25,0.8875,0.30086367609336007,0.6875,0.8164051754101787,False,0.3103433693451565,0.48749999999999993,0.8022480042408343,False,0.4394224310280622,0.1875,0.7558075975809931,False,0.3049807555666152,0.1875,0.7799055339583734,False,2464,88,88,False,True,False,False,True,False,False,True,False,False,True,False
26,0.6125,0.3371173451929421,0.41250000000000003,0.7782950755117278,False,0.3255153523313048,0.21250000000000002,0.7719887740639866,False,0.45145497518175604,0.08749999999999991,0.7412417284620402,False,0.3192841723195231,0.08749999999999991,0.7598130456295135,False,2354,62,62,False,True,False,False,True,False,False,True,False,False,True,False
27,0.6375,0.32665486314115855,0.43749999999999994,0.7829182959913226,False,0.3411208078477842,0.23749999999999993,0.7668598798218635,False,0.44926932339111114,0.0625,0.7433742926722684,False,0.3181909506643664,0.0625,0.761824712642724,False,2402,11,11,False,True,False,False,True,False,False,True,False,False,True,False
28,0.6875,0.388324616406873,0.4875,0.718462491430496,False,0.38087764471274177,0.2875,0.7163338276798662,False,0.5097482255713394,0.012499999999999956,0.6701744957002942,False,0.3872675931510351,0.012499999999999956,0.6877891893119454,False,3073,10,10,False,True,False,False,True,False,False,True,False,False,True,False
29,0.037500000000000006,0.3715361179275999,0.1625,0.7435253708232726,False,0.3493183429116601,0.36250000000000004,0.7516224572757718,False,0.4644225278374574,0.6625,0.7413122823525968,False,0.34797136387166827,0.6625,0.7348271045329818,False,2052,44,44,False,True,False,False,True,False,False,True,False,False,True,False
30,0.0625,0.36452827697237644,0.1375,0.7386770711506767,False,0.3573337671847103,0.3375,0.7493212520073657,False,0.4306136758542768,0.6375,0.7871186297235853,False,0.32044756536289365,0.6375,0.762545812463575,False,2798,72,72,False,True,False,False,True,False,False,True,False,False,True,False
31,0.3875,0.39266027255597835,0.1875,0.6983610311839239,False,0.40564189632241987,0.012500000000000011,0.6942348397599057,False,0.4966076441981838,0.31249999999999994,0.6938095643205368,False,0.3833982301774832,0.31249999999999994,0.6934036546300251,False,2015,67,67,False,True,False,False,True,False,False,True,False,False,True,False
32,0.7875000000000001,0.35727465014115256,0.5875000000000001,0.7497155536642376,False,0.34873952578846834,0.38750000000000007,0.7508929381199064,False,0.4356072215667842,0.08750000000000013,0.7711529757845627,False,0.31590605957033335,0.08750000000000013,0.7639522318180885,False,1657,59,17,False,True,False,False,True,False,False,True,False,False,True,False
33,0.6875,0.32107312629582874,0.4875,0.8037648087876025,False,0.31902242945567083,0.2875,0.7896232760271785,False,0.4412109748612768,0.012499999999999956,0.7496921818254267,False,0.3106399051459513,0.012499999999999956,0.7697543937674047,False,2091,25,25,False,True,False,False,True,False,False,True,False,False,True,False
34,0.4625,0.4173290791995624,0.2625,0.6613312930692858,False,0.4252179452323208,0.0625,0.6576799091181523,False,0.4982747850332643,0.23749999999999993,0.6667434205340819,False,0.3983861246066299,0.23749999999999993,0.6730660463034651,False,1146,5,5,False,True,False,False,True,False,False,True,False,False,True,False
35,0.8375000000000001,0.31005102216195757,0.6375000000000002,0.8109589833653837,False,0.2997195448047826,0.4375000000000001,0.8136021323758221,False,0.4270242552151182,0.13750000000000018,0.7889420395594049,False,0.29370254809879426,0.13750000000000018,0.7972619939741242,False,2948,54,54,False,True,False,False,True,False,False,True,False,False,True,False
36,0.08750000000000001,0.40326118804393285,0.1125,0.6960735980135163,False,0.38866624846333875,0.3125,0.6938250049877016,False,0.48459539121420014,0.6124999999999999,0.6792073607853077,False,0.37728400646869575,0.6124999999999999,0.6892931556594242,False,797,17,17,False,True,False,False,True,False,False,True,False,False,True,False
37,0.8125,0.36239890722255874,0.6125,0.7408356960663692,False,0.3714654999509446,0.4125,0.7319986063651103,False,0.4791825996183743,0.11250000000000004,0.6909703473141953,False,0.3440994112175628,0.11250000000000004,0.7252217307194413,False,2005,46,46,False,True,False,False,True,False,False,True,False,False,True,False
38,0.08750000000000001,0.5574703396598251,0.1125,0.4169868832465186,False,0.5672062399866508,0.3125,0.38559836430291966,False,0.5606989520603167,0.6124999999999999,0.38668485761963833,False,0.5612439528024442,0.6124999999999999,0.3945958057783006,False,182,96,83,False,True,False,False,True,False,False,True,False,False,True,False
39,0.8375000000000001,0.30776400888062716,0.6375000000000002,0.8095130952572621,False,0.3152427536513709,0.4375000000000001,0.785542918184835,False,0.42473238327202156,0.13750000000000018,0.7888646010493394,False,0.2927134631870182,0.13750000000000018,0.7918979925026335,False,1754,65,65,False,True,False,False,True,False,False,True,False,False,True,False
40,0.7625,0.3807033784732442,0.5625,0.6991074925660611,False,0.3789775834023955,0.36249999999999993,0.7125382645804306,False,0.49173473629286013,0.0625,0.679471071201276,False,0.38635542449047244,0.0625,0.671461798611814,False,879,96,96,False,True,False,False,True,False,False,True,False,False,True,False
41,0.1125,0.31102243463067203,0.08750000000000001,0.7969408942890768,False,0.31342264120001095,0.28750000000000003,0.8009823806983422,False,0.3960198608961719,0.5874999999999999,0.8394220091008878,False,0.2686469848288262,0.5874999999999999,0.8218189036373934,False,2218,26,26,False,True,False,False,True,False,False,True,False,False,True,False
42,0.5875000000000001,0.3630386868969979,0.3875000000000001,0.7286272052266375,False,0.34614377261128104,0.1875000000000001,0.7528065784173268,False,0.4469641031629118,0.11249999999999982,0.7078389751245733,False,0.3222608923895882,0.11249999999999982,0.7480880979667659,False,810,57,57,False,True,False,False,True,False,False,True,False,False,True,False
43,0.9875,0.4013327475562358,0.7875000000000001,0.689220495543705,False,0.39674420572676095,0.5875,0.6994662929657244,False,0.4811139427400467,0.2875000000000001,0.7264400002524474,False,0.3819355243744518,0.2875000000000001,0.6925919474842693,False,2175,75,75,False,True,False,False,True,False,False,True,False,False,True,False
44,0.8125,0.41766175209295064,0.6125,0.6631737586474811,False,0.4260600804555511,0.4125,0.6686447237043077,False,0.5384827130511483,0.11250000000000004,0.6306595977384979,False,0.41937403556166686,0.11250000000000004,0.630560756401799,False,1224,55,55,False,True,False,False,True,False,False,True,False,False,True,False
45,0.7625,0.383214103233665,0.5625,0.7237830333516863,False,0.3765823719982071,0.36249999999999993,0.7318452075035472,False,0.47719133067925734,0.0625,0.7233035381952871,False,0.3572648049742613,0.0625,0.7117506322642316,False,1962,35,35,False,True,False,False,True,False,False,True,False,False,True,False
46,0.3375,0.3823700734891331,0.1375,0.7235302887571768,False,0.37398198171837427,0.0625,0.7217608341661454,False,0.4674005322474388,0.36249999999999993,0.755005799928364,False,0.35512578294907093,0.36249999999999993,0.7215085770693122,False,2330,76,76,False,True,False,False,True,False,False,True,False,False,True,False
47,0.5875000000000001,0.4811089888764707,0.3875000000000001,0.5595445322750188,False,0.47702164333439145,0.1875000000000001,0.5587460883212791,False,0.48346055368922647,0.11249999999999982,0.6337982068719873,False,0.40657026252584993,0.11249999999999982,0.612280010412032,False,504,84,28,False,True,False,False,True,False,False,True,False,False,True,False
48,0.6625000000000001,0.282479763385758,0.4625000000000001,0.8378268030589463,False,0.2736402503852805,0.26250000000000007,0.8377102882231603,False,0.3729022345761799,0.03749999999999987,0.8666589070623864,False,0.24198463768620104,0.03749999999999987,0.8526203247115312,False,4355,30,30,False,True,False,False,True,False,False,True,False,False,True,False
49,0.8375000000000001,0.3273188350205638,0.6375000000000002,0.7674703355178252,False,0.3329152942035105,0.4375000000000001,0.7619834093350758,False,0.4006122372880263,0.13750000000000018,0.7962826111931544,False,0.28093774632660173,0.13750000000000018,0.8066571334646293,False,1334,22,22,False,True,False,False,True,False,False,True,False,False,True,False
