latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.0625,0.2519019499563072,0.1375,0.8736258433674552,False,0.26189278854059594,0.3375,0.8618792386316133,False,0.3861613625929756,0.6375,0.8466707369620136,False,0.24284747642449134,0.6375,0.8468313500217732,False,6472,64,64,False,True,False,False,True,False,False,True,False,False,True,False
1,0.1875,0.6993423164242201,0.012500000000000011,0.3667378507572502,False,0.5834860079277013,0.21250000000000002,0.40930219612011814,False,0.5000084509684228,0.5125,0.59471130747981,False,0.49496517033988086,0.5125,0.5035327531614607,False,5488,89,89,True,True,False,False,True,False,False,True,False,False,True,False
2,0.9375,0.30738865900422985,0.7375,0.8036942413667031,False,0.2959520729572962,0.5375,0.8121819005458969,False,0.4169802402017396,0.23750000000000004,0.7949941539504921,False,0.2879358396518391,0.23750000000000004,0.8010435591471639,False,3137,31,31,False,True,False,False,True,False,False,True,False,False,True,False
3,0.1125,0.26502701198061407,0.08750000000000001,0.853519890947282,False,0.25626571041545676,0.28750000000000003,0.8607219485640523,False,0.3628845473374953,0.5874999999999999,0.8778104797448809,False,0.22878977408789059,0.5874999999999999,0.874042854887867,False,5164,86,86,False,True,False,False,True,False,False,True,False,False,True,False
4,0.36250000000000004,0.26067751338832,0.16250000000000003,0.8626972782837338,False,0.265125955190179,0.03749999999999998,0.8584344884389369,False,0.3785402899285979,0.3374999999999999,0.8566748157604862,False,0.23689685885900202,0.3374999999999999,0.8547217971860396,False,8001,41,64,False,True,False,False,True,False,False,True,False,False,True,False
5,0.5125,0.2852244065242475,0.31249999999999994,0.8384622670687796,False,0.28446480922137307,0.11249999999999993,0.8384537877596566,False,0.39632206312774043,0.1875,0.8192041691575483,False,0.25804451487068925,0.1875,0.838604525050079,False,8269,46,46,False,True,False,False,True,False,False,True,False,False,True,False
6,0.5125,0.28845477880823667,0.31249999999999994,0.8361495655568952,False,0.2862548743160911,0.11249999999999993,0.8332227456803702,False,0.4126484483827233,0.1875,0.808455959179067,False,0.2775422206154058,0.1875,0.8130755264328126,False,7104,40,40,False,True,False,False,True,False,False,True,False,False,True,False
7,0.9875,0.3042577032121304,0.7875000000000001,0.814413416654328,False,0.3028236943472623,0.5875,0.8143889130656278,False,0.4084310810439927,0.2875000000000001,0.8107833985597149,False,0.2731293526148536,0.2875000000000001,0.8179527369414761,False,6186,38,38,False,True,False,False,True,False,False,True,False,False,True,False
8,0.7875000000000001,0.32116948270479984,0.5875000000000001,0.7963077438124412,False,0.30906085952584106,0.38750000000000007,0.8040177172659261,False,0.42098970556342963,0.08750000000000013,0.7890353420965474,False,0.2873455978854772,0.08750000000000013,0.803788927708837,False,4597,56,56,False,True,False,False,True,False,False,True,False,False,True,False
9,0.1875,0.6249974598753456,0.012500000000000011,0.44956878552891305,False,0.5302959244288983,0.21250000000000002,0.49413812339055624,False,0.5004215054768111,0.5125,0.6513463999390304,False,0.46720774749131655,0.5125,0.5641225177632154,False,8290,42,76,False,True,False,False,True,False,False,True,False,False,True,False
10,0.0625,0.24663832558732512,0.1375,0.8827426204152451,False,0.2456093969601516,0.3375,0.8806791957531624,False,0.36323761656250964,0.6375,0.8714706647499245,False,0.22439478202949525,0.6375,0.8716069869734238,False,11614,42,42,False,True,False,False,True,False,False,True,False,False,True,False
11,0.6375,0.281278159238063,0.43749999999999994,0.8402875825637545,False,0.28680081128528934,0.23749999999999993,0.8216481030655849,False,0.40115427601750975,0.0625,0.8178643386474657,False,0.2640551129862774,0.0625,0.8234924562481337,False,3436,12,12,False,True,False,False,True,False,False,True,False,False,True,False
12,0.8875,0.28898116051721134,0.6875,0.8284060117368267,False,0.2898917385600729,0.48749999999999993,0.8226452282496114,False,0.3795181965956522,0.1875,0.8341943317888014,False,0.2460958913091562,0.1875,0.8527916267661403,False,5435,90,90,False,True,False,False,True,False,False,True,False,False,True,False
13,0.8625,0.2328908406443574,0.6625000000000001,0.8990401947697587,False,0.23765214161017578,0.4625,0.8896513200719239,False,0.35944458614909347,0.1625000000000001,0.8774754618405501,False,0.21831805315552544,0.1625000000000001,0.8795484308813908,False,6439,41,79,False,True,False,False,True,False,False,True,False,False,True,False
14,0.6375,0.27934009976743934,0.43749999999999994,0.8455764767403539,False,0.27313387549459067,0.23749999999999993,0.8483030458055831,False,0.3941639647275139,0.0625,0.8302402504621333,False,0.25374739877074837,0.0625,0.8337652466799454,False,4687,78,78,False,True,False,False,True,False,False,True,False,False,True,False
15,0.3875,0.23512919298666812,0.1875,0.8943398620698089,False,0.24340657374746566,0.012500000000000011,0.8852314405606024,False,0.36930013754544044,0.31249999999999994,0.8589106081303007,False,0.22380589606264834,0.31249999999999994,0.8708809444627532,False,8404,67,67,False,True,False,False,True,False,False,True,False,False,True,False
16,0.6125,0.29737294819349336,0.41250000000000003,0.8309786399126363,False,0.29550492570538145,0.21250000000000002,0.8195561798102708,False,0.44559057133853597,0.08749999999999991,0.7524826652757545,False,0.29568560183246273,0.08749999999999991,0.7796470641389238,False,3677,29,29,False,True,False,False,True,False,False,True,False,False,True,False
17,0.5875000000000001,0.3687516233117286,0.3875000000000001,0.7449981045281052,False,0.35741533300807715,0.1875000000000001,0.7390371025732824,False,0.4779296381534207,0.11249999999999982,0.708483957429061,False,0.34891950532748695,0.11249999999999982,0.7223822178477286,False,2092,83,83,False,True,False,False,True,False,False,True,False,False,True,False
18,0.0625,0.34194467983850296,0.1375,0.7657458874017952,False,0.34259392167462976,0.3375,0.7678240476316486,False,0.42780121700709295,0.6375,0.8053799577954557,False,0.3128435776733377,0.6375,0.7713804076915145,False,2918,20,20,False,True,False,False,True,False,False,True,False,False,True,False
19,0.037500000000000006,0.3268500104100437,0.1625,0.7914215727862367,False,0.31478317216770657,0.36250000000000004,0.7940348662818402,False,0.41832981263848223,0.6625,0.8061137769210457,False,0.29197244705156467,0.6625,0.7996736575932498,False,2882,77,77,False,True,False,False,True,False,False,True,False,False,True,False
20,0.7875000000000001,0.32030960816348675,0.5875000000000001,0.7953198727095855,False,0.3023296587122145,0.38750000000000007,0.8047987836876224,False,0.4060036335187701,0.08750000000000013,0.8268724657401587,False,0.280480546413717,0.08750000000000013,0.8124719711390143,False,4770,82,82,False,True,False,False,True,False,False,True,False,False,True,False
21,0.6875,0.349607299702673,0.4875,0.7519760503481635,False,0.3414555954751587,0.2875,0.7651103491921656,False,0.4373093567530689,0.012499999999999956,0.7868392755370102,False,0.32445691149401,0.012499999999999956,0.7717321802613395,False,2596,19,63,False,True,False,False,True,False,False,True,False,False,True,False
22,0.037500000000000006,0.28890855909262525,0.1625,0.834460054229493,False,0.27875203167256557,0.36250000000000004,0.8334685254551689,False,0.3880992351206628,0.6625,0.8368879155873029,False,0.2611895886146324,0.6625,0.8328563602478121,False,3597,44,44,False,True,False,False,True,False,False,True,False,False,True,False
23,0.5625,0.30523468281166344,0.3625,0.8215718074390372,False,0.2981509429959517,0.16249999999999998,0.8165499347754087,False,0.43603709095901544,0.13749999999999996,0.7618503106736243,False,0.29257022227483787,0.13749999999999996,0.7944120615104652,False,4130,28,28,False,True,False,False,True,False,False,True,False,False,True,False
24,0.5125,0.36195038061903906,0.31249999999999994,0.7469179974954495,False,0.3518597629749117,0.11249999999999993,0.7562162229878975,False,0.4499494902773655,0.1875,0.7442332181682746,False,0.32844649441316376,0.1875,0.7617592692718402,False,3936,72,52,False,True,False,False,True,False,False,True,False,False,True,False
25,0.8375000000000001,0.3199773904679143,0.6375000000000002,0.800940118570409,False,0.3249985942848368,0.4375000000000001,0.7846668808762232,False,0.4390303788482036,0.13750000000000018,0.772819955064343,False,0.30636091061813886,0.13750000000000018,0.7797703703174441,False,3483,65,92,False,True,False,False,True,False,False,True,False,False,True,False
26,0.5125,0.2721116039479077,0.31249999999999994,0.8480040192949101,False,0.2665193044656644,0.11249999999999993,0.8538921211544765,False,0.38306630200109704,0.1875,0.8380317254602769,False,0.24074127587069072,0.1875,0.8494795473832575,False,4305,99,99,False,True,False,False,True,False,False,True,False,False,True,False
27,0.6625000000000001,0.33782339000236694,0.4625000000000001,0.7774965533481647,False,0.3368527522847662,0.26250000000000007,0.7593390151814905,False,0.43406856772451485,0.03749999999999987,0.7546672585479839,False,0.3071329275181244,0.03749999999999987,0.7818208662635975,False,2205,69,69,False,True,False,False,True,False,False,True,False,False,True,False
28,0.08750000000000001,0.300396518762753,0.1125,0.8213796691298635,False,0.2966743678429151,0.3125,0.8098883356372039,False,0.39530355364189995,0.6124999999999999,0.8200096996084467,False,0.2682292694567634,0.6124999999999999,0.8194231425352,False,3384,66,17,False,True,False,False,True,False,False,True,False,False,True,False
29,0.3875,0.3231514214194351,0.1875,0.781519342199721,False,0.32499980662299355,0.012500000000000011,0.7885394863187501,False,0.4133723151895944,0.31249999999999994,0.8249409638782825,False,0.295635667066679,0.31249999999999994,0.7936369911247065,False,2840,75,75,False,True,False,False,True,False,False,True,False,False,True,False
30,0.6875,0.41250697710440765,0.4875,0.4958737753294241,False,0.42784951621667666,0.2875,0.4701394858511191,False,0.9498715785202556,0.012499999999999956,0.08295015292828128,True,0.7222605440808834,0.012499999999999956,0.20473790333883868,False,4485,2,2,False,True,False,False,True,False,True,True,True,True,True,False
31,0.1875,0.2811080359644007,0.012500000000000011,0.8368573953356934,False,0.26561753848614844,0.21250000000000002,0.8500512190108255,False,0.36922845690578243,0.5125,0.8750365721964037,False,0.23705111976681914,0.5125,0.853134597464559,False,4666,33,33,False,True,False,False,True,False,False,True,False,False,True,False
32,0.6875,0.30014904822002986,0.4875,0.8158335274860636,False,0.2918058989247393,0.2875,0.821261167449574,False,0.4017694970866663,0.012499999999999956,0.8214550988094431,False,0.2688373577004599,0.012499999999999956,0.8220647468059676,False,2440,16,16,False,True,False,False,True,False,False,True,False,False,True,False
