latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.0625,0.29015470678652244,0.1375,0.8255997488890067,False,0.3066977379075999,0.3375,0.8076758455274412,False,0.41471959415862336,0.6375,0.8097052351839151,False,0.27867138382306544,0.6375,0.8081494557731437,False,3913,64,64,False,True,False,False,True,False,False,True,False,False,True,False
1,0.1875,0.7300456003336302,0.012500000000000011,0.3311367470679242,False,0.6016582700091807,0.21250000000000002,0.3758885903896934,False,0.4995331230237111,0.5125,0.5716520445708774,False,0.5085969109265955,0.5125,0.47482576842446733,False,4726,89,89,True,True,False,False,True,False,False,True,False,False,True,False
2,0.7125000000000001,0.3326066570330064,0.5125000000000002,0.7752511686385157,False,0.3216214574449735,0.3125000000000001,0.7829135948040596,False,0.4428694195300982,0.012500000000000178,0.7634811276393745,False,0.3173477786278077,0.012500000000000178,0.7690709439879285,False,2826,31,31,False,True,False,False,True,False,False,True,False,False,True,False
3,0.1125,0.27367575134409583,0.08750000000000001,0.8438330165223958,False,0.2664357447950261,0.28750000000000003,0.8507307834632848,False,0.3736893462028349,0.5874999999999999,0.8633721198964098,False,0.2408053151061056,0.5874999999999999,0.8613038206091436,False,4963,86,86,False,True,False,False,True,False,False,True,False,False,True,False
4,0.36250000000000004,0.26443663774726534,0.16250000000000003,0.8578160644749416,False,0.27049825575260855,0.03749999999999998,0.8539595941832047,False,0.38312469275545724,0.3374999999999999,0.8492466418441866,False,0.24182425804929375,0.3374999999999999,0.8496844106076932,False,6749,41,64,False,True,False,False,True,False,False,True,False,False,True,False
5,0.5125,0.28827039722311687,0.31249999999999994,0.8331689263466383,False,0.28733874320450803,0.11249999999999993,0.8349295683562855,False,0.3934414494447458,0.1875,0.823197124682055,False,0.2572974873343957,0.1875,0.8405739121459791,False,6783,46,46,False,True,False,False,True,False,False,True,False,False,True,False
6,0.5125,0.2930251797561143,0.31249999999999994,0.8296201996836514,False,0.2908334154149774,0.11249999999999993,0.8289648942030376,False,0.4198338932841855,0.1875,0.7988404079893305,False,0.28422379493480965,0.1875,0.8031535495720589,False,5575,40,40,False,True,False,False,True,False,False,True,False,False,True,False
7,0.9875,0.40472867001669,0.7875000000000001,0.6960033298714678,False,0.40499186695829936,0.5875,0.6929018996344459,False,0.48742949880975817,0.2875000000000001,0.7010445791219042,False,0.37226705197094556,0.2875000000000001,0.7034011418550558,False,3547,38,38,False,True,False,False,True,False,False,True,False,False,True,False
8,0.7875000000000001,0.3732646119397377,0.5875000000000001,0.7348164295334942,False,0.3575360181135875,0.38750000000000007,0.746122432985129,False,0.4631521360780513,0.08750000000000013,0.7313145647420113,False,0.33919603810932764,0.08750000000000013,0.7444372497318006,False,3241,56,56,False,True,False,False,True,False,False,True,False,False,True,False
9,0.1875,0.7195748386407683,0.012500000000000011,0.34050235984999183,False,0.5865613627260055,0.21250000000000002,0.39239347683058096,False,0.49734089735650644,0.5125,0.5921905627484826,False,0.5060025299000654,0.5125,0.48379331367898326,False,4822,76,76,True,True,False,False,True,False,False,True,False,False,True,False
10,0.9125000000000001,0.25958163778837295,0.7125000000000001,0.8677609488418856,False,0.2589016736539649,0.5125000000000001,0.865970003775212,False,0.3766632093922344,0.21250000000000013,0.8535692353771331,False,0.2397475980579633,0.21250000000000013,0.854913586901887,False,9412,42,42,False,True,False,False,True,False,False,True,False,False,True,False
11,0.6375,0.31956711805874194,0.43749999999999994,0.7957794520656394,False,0.32434748452821804,0.23749999999999993,0.7787731181478375,False,0.43912461609572573,0.0625,0.7713493407222611,False,0.30836699320335825,0.0625,0.774606769020131,False,2849,12,12,False,True,False,False,True,False,False,True,False,False,True,False
12,0.8875,0.28395977658131966,0.6875,0.8329078355876608,False,0.28556213876359005,0.48749999999999993,0.8238630845847711,False,0.374750369400515,0.1875,0.8388829565524627,False,0.24267647327830222,0.1875,0.8587258272487426,False,3692,90,90,False,True,False,False,True,False,False,True,False,False,True,False
13,0.08750000000000001,0.2546213536275729,0.1125,0.8724207590477616,False,0.2624903159808867,0.3125,0.86075798843868,False,0.3756249459588368,0.6124999999999999,0.8569596949735687,False,0.2403220125825445,0.6124999999999999,0.8570912143150703,False,4506,79,79,False,True,False,False,True,False,False,True,False,False,True,False
14,0.6375,0.3179202197248031,0.43749999999999994,0.8020071131684249,False,0.3126874414034293,0.23749999999999993,0.8022453455820827,False,0.4309886333926971,0.0625,0.78397679935939,False,0.2951261396338104,0.0625,0.7871355537782577,False,3973,78,78,False,True,False,False,True,False,False,True,False,False,True,False
15,0.0625,0.23512025587692975,0.1375,0.8946911828253908,False,0.24138394922112094,0.3375,0.8874896514818076,False,0.37054704069120314,0.6375,0.8576782690931164,False,0.22555113681233918,0.6375,0.8685546590255193,False,7387,67,67,False,True,False,False,True,False,False,True,False,False,True,False
16,0.6125,0.33403433684554373,0.41250000000000003,0.7874162532354895,False,0.3296259964223056,0.21250000000000002,0.7790884980169405,False,0.47449331715234144,0.08749999999999991,0.7164224502432011,False,0.3310377196373565,0.08749999999999991,0.7403352395347869,False,2996,29,29,False,True,False,False,True,False,False,True,False,False,True,False
17,0.5125,0.3921903261537333,0.31249999999999994,0.7057717659431079,False,0.3676750883577624,0.11249999999999993,0.7045540970560823,False,0.49913497817002206,0.1875,0.6510796018999234,False,0.37644641775556764,0.1875,0.6713390688414136,False,759,15,83,False,True,False,False,True,False,False,True,False,False,True,False
18,0.0625,0.37179420384677,0.1375,0.729816210571942,False,0.37292701979329,0.3375,0.7320557693718983,False,0.45331908557155676,0.6375,0.7722388264783718,False,0.34512669335889723,0.6375,0.7332953620348275,False,2339,20,20,False,True,False,False,True,False,False,True,False,False,True,False
19,0.037500000000000006,0.32712102058613746,0.1625,0.7910321586945355,False,0.31505197414892616,0.36250000000000004,0.793645452190139,False,0.41822200709173407,0.6625,0.8061137769210457,False,0.2920044306361571,0.6625,0.7996736575932498,False,2881,77,77,False,True,False,False,True,False,False,True,False,False,True,False
20,0.7875000000000001,0.3343834740298226,0.5875000000000001,0.7803739694407771,False,0.318940017078885,0.38750000000000007,0.7864842904946949,False,0.42612291960237514,0.08750000000000013,0.7998052310097774,False,0.30303553544411077,0.08750000000000013,0.786652443708473,False,3598,82,82,False,True,False,False,True,False,False,True,False,False,True,False
21,0.6875,0.42242284598486435,0.4875,0.6673023936358208,False,0.4078871394088942,0.2875,0.6828074563489991,False,0.4904686321214735,0.012499999999999956,0.7125917481816931,False,0.3954064551927561,0.012499999999999956,0.6904230389063819,False,1550,63,63,False,True,False,False,True,False,False,True,False,False,True,False
22,0.7375,0.33768947645418357,0.5375000000000001,0.7725092729124253,False,0.32989213082971025,0.3375,0.7667960042650802,False,0.4228406609920595,0.03750000000000009,0.7868913097134055,False,0.31102217629220785,0.03750000000000009,0.7726403928628869,False,1732,17,44,False,True,False,False,True,False,False,True,False,False,True,False
23,0.5625,0.3162227389559392,0.3625,0.8081649880169434,False,0.3088657982191808,0.16249999999999998,0.8052549609619299,False,0.4460473395853396,0.13749999999999996,0.743051609046254,False,0.30292700279399565,0.13749999999999996,0.7829060903979588,False,3663,28,28,False,True,False,False,True,False,False,True,False,False,True,False
24,0.5125,0.36636195143779815,0.31249999999999994,0.7408824308558443,False,0.35792240628531113,0.11249999999999993,0.7495129585336315,False,0.4561602688089509,0.1875,0.7315674065661608,False,0.33476713010520365,0.1875,0.7532931276551115,False,3662,72,52,False,True,False,False,True,False,False,True,False,False,True,False
25,0.8375000000000001,0.31481748166762247,0.6375000000000002,0.8058766970016383,False,0.3188156792745709,0.4375000000000001,0.7890734383611978,False,0.4322209186256566,0.13750000000000018,0.7829967406680949,False,0.29994244685364124,0.13750000000000018,0.7858400437758061,False,2769,65,92,False,True,False,False,True,False,False,True,False,False,True,False
