seed,latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
2,0,0.9875,0.30596073057466233,0.7875000000000001,0.8164665431809247,False,0.29684620512197635,0.5875,0.8175584064958915,False,0.4318797676072609,0.2875000000000001,0.7748123236828103,False,0.291107813585301,0.2875000000000001,0.7921893949230838,False,3145,28,28,False,True,False,False,True,False,False,True,False,False,True,False
2,1,0.36250000000000004,0.36337632333182457,0.16250000000000003,0.7233853554550512,False,0.3705821206438392,0.03749999999999998,0.7306835313971914,False,0.42235034332428667,0.3374999999999999,0.8060625516402512,False,0.31351255713641146,0.3374999999999999,0.7712784065145254,False,2042,84,84,False,True,False,False,True,False,False,True,False,False,True,False
2,2,0.36250000000000004,0.3990755885199616,0.16250000000000003,0.6747440290586324,False,0.37890743198876486,0.03749999999999998,0.7037909512899441,False,0.4552949605269635,0.3374999999999999,0.7559767149940666,False,0.3571168561826661,0.3374999999999999,0.7149939347807732,False,827,78,78,False,True,False,False,True,False,False,True,False,False,True,False
2,3,0.6875,0.4089401058660921,0.4875,0.4673384406611289,False,0.4298223424673556,0.2875,0.4368659095629878,False,0.9621607960038381,0.012499999999999956,0.03492585426573369,True,0.7435084778668479,0.012499999999999956,0.16407754481257183,False,3655,2,2,False,True,False,False,True,False,True,True,True,True,True,False
2,4,0.16250000000000003,0.31660064377071084,0.03749999999999998,0.8023853695787192,False,0.31062339133913075,0.2375,0.8018280085694504,False,0.43218900414683936,0.5374999999999999,0.7844068987337997,False,0.29941942739573657,0.5374999999999999,0.787716636633796,False,2542,12,12,False,True,False,False,True,False,False,True,False,False,True,False
2,5,0.8375000000000001,0.40314326116085675,0.6375000000000002,0.6945443324239202,False,0.39552452544686023,0.4375000000000001,0.691783583261447,False,0.48252308773756936,0.13750000000000018,0.6848682863871802,False,0.36856088348078464,0.13750000000000018,0.7088677496509316,False,1352,50,50,False,True,False,False,True,False,False,True,False,False,True,False
2,6,0.6875,0.33170770982492304,0.4875,0.7835007868241816,False,0.3193434567146841,0.2875,0.7870250226226555,False,0.44238411110310627,0.012499999999999956,0.7794166350476732,False,0.316412603182161,0.012499999999999956,0.7715320859349052,False,3039,82,82,False,True,False,False,True,False,False,True,False,False,True,False
2,7,0.8375000000000001,0.29086038295959527,0.6375000000000002,0.8315200399824192,False,0.3003973486295073,0.4375000000000001,0.8175178907511211,False,0.40886837480931415,0.13750000000000018,0.8042482717515516,False,0.27335341870720387,0.13750000000000018,0.8181462514711766,False,3437,71,71,False,True,False,False,True,False,False,True,False,False,True,False
2,8,0.8125,0.4149820979287774,0.6125,0.6649017466359731,False,0.42594382344180615,0.4125,0.6695010177732325,False,0.535105759657448,0.11250000000000004,0.6345543745048796,False,0.4161776443638878,0.11250000000000004,0.6337827091780778,False,1176,55,55,False,True,False,False,True,False,False,True,False,False,True,False
2,9,0.5125,0.4053862650623542,0.31249999999999994,0.6904479056289766,False,0.3864333825519517,0.11249999999999993,0.7063274411146139,False,0.4663148669282535,0.1875,0.7158520822952644,False,0.3529873554731512,0.1875,0.715942310665496,False,1422,45,45,False,True,False,False,True,False,False,True,False,False,True,False
