latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
0,0.3875,0.3268271676493527,0.1875,0.7769884190429297,False,0.33009989315221033,0.012500000000000011,0.7829427339097935,False,0.4158996434984009,0.31249999999999994,0.8199315020366318,False,0.29853453943522446,0.31249999999999994,0.7897490550626501,False,2840,75,75,False,True,False,False,True,False,False,True,False,False,True,False
1,0.6875,0.3326567337149783,0.4875,0.7797256002695315,False,0.3288667666634726,0.2875,0.7845720893017412,False,0.47924723562472704,0.012499999999999956,0.7295766750980797,False,0.34873379406190186,0.012499999999999956,0.7309418799322766,False,8147,87,87,False,True,False,False,True,False,False,True,False,False,True,False
2,0.5375000000000001,0.24014307230493093,0.3375000000000001,0.8851140947131981,False,0.2387689097263157,0.13750000000000007,0.8846037679275139,False,0.35467251077018824,0.16249999999999987,0.8895176223533251,False,0.21488725709602818,0.16249999999999987,0.8860734668799856,False,12722,54,67,False,True,False,False,True,False,False,True,False,False,True,False
3,0.9125000000000001,0.3006545228321442,0.7125000000000001,0.8187731502987449,False,0.2929228177741682,0.5125000000000001,0.8206278496593687,False,0.3923288908697562,0.21250000000000013,0.8375911959932428,False,0.2639397589641074,0.21250000000000013,0.8370402101214247,False,7832,85,85,False,True,False,False,True,False,False,True,False,False,True,False
4,0.7125000000000001,0.38692119669257874,0.5125000000000002,0.7188530079674528,False,0.3791158120712701,0.3125000000000001,0.7209882425679115,False,0.5292163466132898,0.012500000000000178,0.675873756321012,False,0.40941790034075176,0.012500000000000178,0.6668849705486056,False,14158,54,80,False,True,False,False,True,False,False,True,False,False,True,False
5,0.6875,0.42187869059498784,0.4875,0.6647793221886183,False,0.4175269230888723,0.2875,0.6647728276042137,False,0.618623005792972,0.012499999999999956,0.5562545369630109,False,0.4972790049103426,0.012499999999999956,0.567456666810083,False,10947,82,82,False,True,False,False,True,False,False,True,False,False,True,False
6,0.1125,0.2592434271156393,0.08750000000000001,0.8603200792616035,False,0.2558287546262862,0.28750000000000003,0.8621755171794125,False,0.3601442644844475,0.5874999999999999,0.877558597204575,False,0.22479471156044795,0.5874999999999999,0.87840935225375,False,9100,74,74,False,True,False,False,True,False,False,True,False,False,True,False
7,0.1875,0.5837116674464549,0.012500000000000011,0.4960702890757558,False,0.5168329006134436,0.21250000000000002,0.5308877407802685,False,0.4944382657789719,0.5125,0.6728429414203966,False,0.4471274386706826,0.5125,0.6025594608863035,False,7027,34,34,False,True,False,False,True,False,False,True,False,False,True,False
8,0.6125,0.2624353977756484,0.41250000000000003,0.863183295862008,False,0.25820709375632955,0.21250000000000002,0.8653241159375479,False,0.3728899067319368,0.08749999999999991,0.8601789621062212,False,0.2365214001011281,0.08749999999999991,0.8612918480888382,False,8902,81,93,False,True,False,False,True,False,False,True,False,False,True,False
9,0.7125000000000001,0.5255034420900992,0.5125000000000002,0.5437618647856535,False,0.4677136704634408,0.3125000000000001,0.5728385079328072,False,0.6012896859020953,0.012500000000000178,0.5711548007895088,False,0.5346964239406158,0.012500000000000178,0.519279646391063,False,11772,93,0,False,True,False,False,True,False,False,True,False,False,True,False
10,0.16250000000000003,0.36930717260999124,0.03749999999999998,0.7347724000022605,False,0.33084750378449024,0.2375,0.7640635462154869,False,0.39931362367803,0.5374999999999999,0.8520760262219977,False,0.29382883387137426,0.5374999999999999,0.8002715829765226,False,12104,82,19,False,True,False,False,True,False,False,True,False,False,True,False
11,0.9125000000000001,0.3011307343425218,0.7125000000000001,0.8180992002683274,False,0.28141225580305795,0.5125000000000001,0.8370065899624048,False,0.398328693897656,0.21250000000000013,0.8345450828393447,False,0.2688586585281113,0.21250000000000013,0.8211042654344264,False,5545,42,42,False,True,False,False,True,False,False,True,False,False,True,False
