unit,mean_zscore,sem_zscore
0,-0.0243235271534597,0.0037276328851429
1,0.0198409843178516,0.0037914715876294
2,0.1386971418922577,0.0038841246465017
3,0.130738715382376,0.0038805645004443
4,0.2188140972554244,0.0039463210460088
5,0.054585076505402,0.0037890311580418
6,0.1060776685011542,0.0039383080871021
7,0.2214575747797525,0.0040776754578501
8,0.1862411962926634,0.0040980502820552
9,0.2630004822557247,0.0043639532383294
10,0.1181168885858173,0.0039420581770336
11,0.3016582525772884,0.0039118694663186
12,0.0985184747916543,0.0039053319648028
13,0.2944946184986986,0.0040185062266501
14,0.1309587684782786,0.0039489056406341
15,0.2095933623699966,0.0037951092204367
16,0.0189365334781803,0.0038727529330386
17,0.2738139255070908,0.0042896102522311
18,0.1289672253713759,0.0039715594699145
19,0.1740923625638922,0.0038396140856039
20,0.2076292354670564,0.0041663762047715
21,0.1603452278753354,0.0038762305280743
22,0.1722185652460287,0.0038230121157355
23,0.1944614747896699,0.0041663702860295
24,0.0403776554929464,0.0038019436401869
25,0.1119952105527611,0.0038866941539606
26,0.2101385235516336,0.0039359909930074
27,0.10889832740186,0.0039411982725361
28,0.0972767120170086,0.0038245593447404
29,0.0521751755032914,0.0037566565486562
30,-0.0009594251660057,0.0037776979353103
31,0.2367747529638423,0.0040851613626479
32,0.0843253120507713,0.0039350513091347
33,0.2051455814329237,0.0039155607790819
34,0.1891299747855298,0.0040571767463256
35,0.1052335595965601,0.0039156400579659
36,0.1414645296188204,0.0040015490113401
37,0.2021011464979898,0.0040793687248513
38,0.1646714197690385,0.0039155320177246
39,0.1900084008415925,0.0040461830940064
40,0.1802695720986141,0.0039109621760093
41,0.2472933278856069,0.0040569724215828
42,0.1938924891703874,0.004037873818452
43,0.1468834339234372,0.0038770908437743
44,-0.0204448003607171,0.003665649627984
45,0.2362048457919706,0.004009705540698
46,0.1486302102954834,0.0039083408974826
47,0.2095014338568665,0.0039643826268875
48,0.1706580020118049,0.0039094386103694
49,0.1964816173477523,0.003988262859601
50,0.088641709937285,0.0038603197190005
51,0.0607913322429411,0.00373996447033
52,0.0713918996341239,0.0038094216841016
53,-0.0350384105496842,0.0036679663479743
54,0.1568047437797477,0.0039439250229343
55,0.0688110419902818,0.0038088667617723
56,0.1588294721513297,0.0039894702883254
57,0.1507518265458522,0.0040212796695446
58,0.1545164602958663,0.0039686732700997
59,0.0335705860669429,0.003739549124423
60,0.1750979713192891,0.0039870598595475
61,-0.0460369481062884,0.0036152133379416
62,0.1691929350101873,0.0039585625894848
63,0.1189812371997414,0.0039542231378804
64,0.2414609847619807,0.0041056594066281
65,0.1259548991544329,0.0039547290071711
66,0.1642064941279874,0.0037991172327644
67,0.1357787779372923,0.0040317494521723
68,0.1734059823701873,0.0040496939700693
69,0.1130848484054421,0.0038465843104442
70,0.1870495209745246,0.0038691361312579
71,0.1985191876065578,0.0038835071260302
72,0.1481945647302065,0.0040695882729034
73,0.2734442499672464,0.0041301625086548
74,0.1479667304810852,0.0038308981507301
75,0.1791951614559488,0.0040665882455521
76,0.1187034363825976,0.0038737659300955
77,0.0548707390730931,0.0037778789006924
78,0.0648054077859218,0.003801150573722
79,0.0118607535376593,0.003694066830098
80,0.1018891426928989,0.0038991299883982
81,0.0460867364844128,0.0037564502281796
82,0.1393830252166852,0.0039135757827868
83,0.1235382312515545,0.0038150260665489
84,0.02932441792031,0.0037176470544828
85,0.0681180706431173,0.0038326258044438
86,0.1026102509777904,0.0038476134164298
87,0.0334744949575272,0.0037672615997178
88,0.0542172998658614,0.00375480008883
89,-0.0131042991050392,0.003630215909002
90,0.0663786555764189,0.0037482020516938
91,0.1473979724841227,0.0040441459435107
92,-0.0468036428729701,0.0035352585963749
93,0.0017480199714678,0.0036971189723661
94,0.1043033267871837,0.0040035143470306
95,-0.0761847400811991,0.0035139705008114
96,0.0227360744158731,0.0037411471592809
97,0.0865551480509691,0.0038117192537221
98,0.0542646542924614,0.003769107291608
99,0.0524483581397237,0.003814615679294
100,0.1042174736000926,0.0037976013387435
101,-0.0207146253249503,0.003682096174117
102,0.166828880484847,0.0038029831446345
103,0.1030236929376249,0.0037827734215194
104,0.0903207130294165,0.0038891901648371
105,0.0606781520997642,0.0037045544355332
106,0.1063856769358887,0.003933194953848
107,-0.0012214724341409,0.0036797137970958
108,0.0828732397786154,0.0038562512859643
109,0.1417838389355298,0.0038848131541513
110,0.134930986712681,0.0039772293961544
111,0.0580546894456281,0.0038514080304421
112,0.2679218111237443,0.0041061381931663
113,0.2058588589496981,0.0040179372959447
114,0.0540143205023922,0.0037462423577941
115,0.1476648847257614,0.0039269945038154
116,0.1754863393160076,0.0039302658381358
