unit,mean_zscore,sem_zscore
0,0.0574626185895175,0.0057914526775237
1,0.2537920367289286,0.0055327683531907
2,0.4935490747209915,0.0053437324978502
3,0.594540594483385,0.0051712952031201
4,0.6732592428253507,0.0055342821193144
5,0.284747324617065,0.0051316091638378
6,0.3414476862982791,0.0053888001204817
7,0.7261869270510528,0.0057913643570607
8,0.5393116941030716,0.0055957946581103
9,0.6173595503156575,0.0061001622194866
10,0.3282822258970429,0.0053499041280199
11,0.5036855792958752,0.0051334169610553
12,0.4764559425135125,0.0054577487366072
13,0.6132430757460912,0.0052578667281306
14,0.3277894522185894,0.0053284391320793
15,0.5759215888675618,0.0051143064249858
16,0.4038484048340486,0.0062746414723149
17,0.5338784945960862,0.0058219951587282
18,0.5757920094742248,0.0054889439535537
19,0.486117995527293,0.0055503911860733
20,0.5799375006723334,0.0059505731420924
21,0.0990868391281771,0.004701464030439
22,0.5599730063373337,0.0054097503740733
23,0.4842191539461542,0.0057182366264499
24,0.4217293012810427,0.0051458490345815
25,0.2550864472075411,0.0052350966114685
26,0.3204613924215828,0.0051591787211682
27,0.5287418831889313,0.0055498173304174
28,0.0606300047352686,0.0047717204908772
29,0.2044585775963757,0.0051223440336023
30,0.1096629627638263,0.0049768541794852
31,0.6268335166243352,0.0055534149895441
32,0.5412915966792022,0.0053825222408122
33,0.5894870337272543,0.0052737421433342
34,0.4174683274434183,0.0054684968219994
35,0.4023388441489672,0.0055092735272778
36,0.4731338452938883,0.005444036051281
37,0.6275675023775327,0.0054005715814271
38,0.2549236263490866,0.0048458723492812
39,0.3770181670600773,0.0054705914240874
40,0.3477083222601401,0.0052398326654365
41,0.1683351840390859,0.0051041718995089
42,0.3492073125112648,0.005380538628664
43,0.1925371932976086,0.0050095537845186
44,0.0390861515448365,0.0047263272116266
45,0.1924909150359303,0.0048453324465374
46,0.2967681660086059,0.0051687002221254
47,0.3800054046846034,0.0050482663128178
48,0.3189732310168812,0.0051327821189768
49,0.1734824125244277,0.0049387589140856
50,0.2273507646762964,0.0050160846226173
51,0.2161727829856264,0.0049657656522603
52,0.2331761510174573,0.0050677498726705
53,0.1969441066292274,0.0048323842042522
54,0.04754001116855,0.0048601168639156
55,0.0174817803074467,0.004731187644446
56,0.1281316877479834,0.0049940865083843
57,0.1496761051367008,0.0050949386286172
58,0.1804457661671717,0.0051369598716861
59,0.1565227460815047,0.0049702090285615
60,0.3065712506159621,0.0052720447172498
61,0.0366935039838196,0.0049293694564449
62,0.0610803675661033,0.0049541344164946
63,0.3451951627130105,0.0053662472523924
64,0.4974874658123018,0.0053527159713432
65,0.2115193442536258,0.0050027715665454
66,0.3443713465580952,0.0050058886407841
67,0.2343415329738579,0.005244201673043
68,0.2947396689283467,0.0053881929420038
69,0.3935399499960669,0.0052216560786325
70,0.3697748098495882,0.0051861253529713
71,0.5247427288305794,0.0051344171889703
