seed,latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
6,0,0.5125,0.29974242741459833,0.31249999999999994,0.8216707744069423,False,0.2964055556226364,0.11249999999999993,0.8241293983692369,False,0.4338161522622026,0.1875,0.7734076394530471,False,0.28829433929901493,0.1875,0.790244038740408,False,2796,33,33,False,True,False,False,True,False,False,True,False,False,True,False
6,1,0.7875000000000001,0.5287413769734202,0.5875000000000001,0.4566951538047496,False,0.46415063207121765,0.38750000000000007,0.4997066390500076,False,0.654357978580826,0.08750000000000013,0.35817387767461606,False,0.5959904389964493,0.08750000000000013,0.3676240141799394,False,165,55,0,False,True,False,False,True,False,False,True,False,False,True,False
6,2,0.5875000000000001,0.3672028754603802,0.3875000000000001,0.7342545659728679,False,0.3486786577404911,0.1875000000000001,0.7507794183755372,False,0.4829176076749392,0.11249999999999982,0.7070321543026327,False,0.35702587820319953,0.11249999999999982,0.7194572085430152,False,2557,31,31,False,True,False,False,True,False,False,True,False,False,True,False
6,3,0.5375000000000001,0.32704355881321756,0.3375000000000001,0.7875125198674553,False,0.3177158047319154,0.13750000000000007,0.7893949060962004,False,0.4184107831136331,0.16249999999999987,0.783026382753159,False,0.28858257813670074,0.16249999999999987,0.8031451175393012,False,2729,56,56,False,True,False,False,True,False,False,True,False,False,True,False
6,4,0.6125,0.3913004215096384,0.41250000000000003,0.690810240926327,False,0.3925869210559436,0.21250000000000002,0.7045414967597518,False,0.5133347178436029,0.08749999999999991,0.6471362188467719,False,0.3855990514233161,0.08749999999999991,0.668060917193506,False,1146,12,12,False,True,False,False,True,False,False,True,False,False,True,False
6,5,0.5125,0.35036422154064073,0.31249999999999994,0.7612513553398452,False,0.34014104938270473,0.11249999999999993,0.7707330967838155,False,0.4620979049550349,0.1875,0.7064914968637441,False,0.33132562099560536,0.1875,0.7461788654870791,False,1861,57,57,False,True,False,False,True,False,False,True,False,False,True,False
6,6,0.41250000000000003,0.33723464831307726,0.21250000000000002,0.7706312781949629,False,0.34109665878350304,0.012500000000000011,0.7657928874876138,False,0.430139808528616,0.2874999999999999,0.7904989913599694,False,0.3063784471663259,0.2874999999999999,0.7786493420510795,False,2853,13,13,False,True,False,False,True,False,False,True,False,False,True,False
6,7,0.41250000000000003,0.3185526662182181,0.21250000000000002,0.7997367565402509,False,0.3277171549977248,0.012500000000000011,0.7778506182676389,False,0.4525631795459476,0.2874999999999999,0.7452173645153101,False,0.31862351039335823,0.2874999999999999,0.7667588401973257,False,1795,65,65,False,True,False,False,True,False,False,True,False,False,True,False
6,8,0.3875,0.3164513481283422,0.1875,0.7863771111516628,False,0.32017963135444116,0.012500000000000011,0.7972803403697352,False,0.4031063973030403,0.31249999999999994,0.8364752498702611,False,0.2764790629101215,0.31249999999999994,0.8133537018764724,False,2134,26,26,False,True,False,False,True,False,False,True,False,False,True,False
6,9,0.6125,0.3979249282805595,0.41250000000000003,0.7026238282106244,False,0.39285061050318004,0.21250000000000002,0.6854725680378702,False,0.5195578270144904,0.08749999999999991,0.6388620616421931,False,0.38680609585253267,0.08749999999999991,0.6578976567531141,False,1064,29,29,False,True,False,False,True,False,False,True,False,False,True,False
6,10,0.9625000000000001,0.2846601368481748,0.7625000000000002,0.8355283940178209,False,0.28269524453840456,0.5625000000000001,0.8222826651760035,False,0.37583308999952303,0.2625000000000002,0.8626313262756642,False,0.2451669133745702,0.2625000000000002,0.8453631076118088,False,2826,4,4,False,True,False,False,True,False,False,True,False,False,True,False
6,11,0.7125000000000001,0.3957679350917104,0.5125000000000002,0.6855635292247356,False,0.4238103256174366,0.3125000000000001,0.6414153849885863,False,0.5737047806059388,0.012500000000000178,0.5557896376830408,False,0.4406236836755931,0.012500000000000178,0.6086486488441409,False,940,90,90,False,True,False,False,True,False,False,True,False,False,True,False
6,12,0.6875,0.4518478005971226,0.4875,0.6344376187373617,False,0.43177263302562174,0.2875,0.6401769971142449,False,0.5906711718573798,0.012499999999999956,0.5652833389608207,False,0.4790411681806477,0.012499999999999956,0.5718340144850601,False,1328,42,42,False,True,False,False,True,False,False,True,False,False,True,False
6,13,0.9625000000000001,0.3513128614548099,0.7625000000000002,0.7552502158129402,False,0.3541171633434651,0.5625000000000001,0.7452460715486422,False,0.4561394188468453,0.2625000000000002,0.7310442133963684,False,0.3336256340423618,0.2625000000000002,0.7372489405230378,False,1117,92,92,False,True,False,False,True,False,False,True,False,False,True,False
6,14,0.6125,0.36920347806877984,0.41250000000000003,0.7399751989178682,False,0.3544921451357693,0.21250000000000002,0.7487743345863097,False,0.4551582146575395,0.08749999999999991,0.7572720564111219,False,0.33573682409657113,0.08749999999999991,0.7394504686259872,False,1998,78,78,False,True,False,False,True,False,False,True,False,False,True,False
6,15,0.6875,0.3342022155716756,0.4875,0.7739060560418826,False,0.34161600322734254,0.2875,0.7645164607837904,False,0.456850646995003,0.012499999999999956,0.7478186028699817,False,0.3307148668339006,0.012499999999999956,0.7462445819063651,False,2330,40,40,False,True,False,False,True,False,False,True,False,False,True,False
6,16,0.6125,0.40231965098767297,0.41250000000000003,0.6985065925640754,False,0.4006785065135121,0.21250000000000002,0.6874526681842777,False,0.5409219863090029,0.08749999999999991,0.6191260683041016,False,0.4060086790761325,0.08749999999999991,0.6437400238370158,False,1652,29,29,False,True,False,False,True,False,False,True,False,False,True,False
6,17,0.48750000000000004,0.408418353587381,0.28750000000000003,0.69703224600941,False,0.38571645675671096,0.08750000000000002,0.690031052850134,False,0.505561165852553,0.2124999999999999,0.6451450237896357,False,0.3821787084702185,0.2124999999999999,0.6746726354421467,False,972,15,81,False,True,False,False,True,False,False,True,False,False,True,False
6,18,0.0625,0.41512058768816207,0.1375,0.6766356768817982,False,0.4107339911841722,0.3375,0.6844957150615294,False,0.5182309519860149,0.6375,0.6775238450966833,False,0.4205806483349016,0.6375,0.6514599996981899,False,1986,20,20,False,True,False,False,True,False,False,True,False,False,True,False
6,19,0.037500000000000006,0.3207511048276753,0.1625,0.7983824856898031,False,0.30740964058847053,0.36250000000000004,0.8022599552673888,False,0.41336707338442724,0.6625,0.812372202888169,False,0.2854527570399097,0.6625,0.8060569215707217,False,2888,77,77,False,True,False,False,True,False,False,True,False,False,True,False
6,20,0.3125,0.29818328141601,0.11249999999999999,0.823272635301054,False,0.29362547526499116,0.08750000000000002,0.8232723051338435,False,0.39939042109849243,0.38749999999999996,0.8205998833195072,False,0.2671599242968762,0.38749999999999996,0.8217442170724508,False,2513,79,79,False,True,False,False,True,False,False,True,False,False,True,False
6,21,0.3875,0.384983650537324,0.1875,0.7017386675829523,False,0.39499750681979884,0.012500000000000011,0.7034627034077727,False,0.4997058551140352,0.31249999999999994,0.6955987797650348,False,0.37929312657585135,0.31249999999999994,0.6911842792693458,False,1001,63,77,False,True,False,False,True,False,False,True,False,False,True,False
6,22,0.4625,0.4349301191430779,0.2625,0.6449741967598808,False,0.43833782326207893,0.0625,0.6465642767652181,False,0.5179277216616012,0.23749999999999993,0.6468001720043656,False,0.41787252506927064,0.23749999999999993,0.6539299258701262,False,1328,5,5,False,True,False,False,True,False,False,True,False,False,True,False
6,23,0.5625,0.36003535695408695,0.3625,0.7515127908415878,False,0.3410992409932201,0.16249999999999998,0.7605547808044953,False,0.4677887512945207,0.13749999999999996,0.7139605836868905,False,0.331894970469336,0.13749999999999996,0.7425734365960124,False,2224,28,28,False,True,False,False,True,False,False,True,False,False,True,False
6,24,0.5625,0.36565691869682215,0.3625,0.7391797961288271,False,0.3628805048102238,0.16249999999999998,0.7338558632631216,False,0.47744772256898127,0.13749999999999996,0.698156115035859,False,0.35261620503197044,0.13749999999999996,0.7358481210201384,False,1250,83,83,False,True,False,False,True,False,False,True,False,False,True,False
6,25,0.5125,0.31508072643183094,0.31249999999999994,0.8039888292402583,False,0.3068235724327645,0.11249999999999993,0.8100994030168263,False,0.43135330312475284,0.1875,0.7796313280468952,False,0.2975626431592252,0.1875,0.7830767188898485,False,2656,40,40,False,True,False,False,True,False,False,True,False,False,True,False
6,26,0.5125,0.45287732550620363,0.31249999999999994,0.6313244715902735,False,0.44559546119564863,0.11249999999999993,0.6234639419443707,False,0.5697761976494654,0.1875,0.5477345376745448,False,0.45060584724138475,0.1875,0.604261845423257,False,1067,52,52,False,True,False,False,True,False,False,True,False,False,True,False
6,27,0.4625,0.3390677064373636,0.2625,0.7758979552848048,False,0.33766739139815294,0.0625,0.7572009483394563,False,0.43155452604144673,0.23749999999999993,0.7572768414996891,False,0.30531762171081356,0.23749999999999993,0.7838233669036139,False,2256,69,69,False,True,False,False,True,False,False,True,False,False,True,False
6,28,0.4375,0.36325261974210765,0.2375,0.7363673118337176,False,0.3811114751966578,0.03749999999999998,0.7074986679746289,False,0.4454390229035172,0.26249999999999996,0.7591834099537524,False,0.3399559293198109,0.26249999999999996,0.7434212225222737,False,1609,24,24,False,True,False,False,True,False,False,True,False,False,True,False
6,29,0.9875,0.3377371650246539,0.7875000000000001,0.7673761273231074,False,0.3392526221867441,0.5875,0.7736846433629523,False,0.4301688087713287,0.2875000000000001,0.8030062153938876,False,0.31305828777095335,0.2875000000000001,0.7735820616719523,False,3027,75,75,False,True,False,False,True,False,False,True,False,False,True,False
6,30,0.6375,0.3347237332298654,0.43749999999999994,0.7839791683670889,False,0.32412233882586694,0.23749999999999993,0.7832847789111642,False,0.46494842146990323,0.0625,0.742001506246914,False,0.3325753608864107,0.0625,0.7498304307705943,False,2836,82,82,False,True,False,False,True,False,False,True,False,False,True,False
6,31,0.36250000000000004,0.4009964544187772,0.16250000000000003,0.6929358695008558,False,0.393527516686234,0.03749999999999998,0.705844436155932,False,0.4549528954554114,0.3374999999999999,0.7563940626374575,False,0.35428514594555904,0.3374999999999999,0.7268801796656645,False,2693,72,72,False,True,False,False,True,False,False,True,False,False,True,False
6,32,0.8375000000000001,0.4118116426910796,0.6375000000000002,0.6719308744908272,False,0.41233969324307984,0.4375000000000001,0.6634395659430454,False,0.5042035546645747,0.13750000000000018,0.6254023214761527,False,0.3953441460926591,0.13750000000000018,0.6649850567645236,False,865,57,16,False,True,False,False,True,False,False,True,False,False,True,False
